ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-04-04 19:52:28:354
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,75,1,0.00,0.00,153.69,260.48,172.54,81.95,3.63,3.80,3.08,3.10,35.13,45.18,134.00,51.00,220.00,140.00,0.00,0.00,122.24,235.78,183.08,98.86,5.57,4.42,143.55,257.21,182.53,97.62,3.29,4.16,802.17,503.90,0.00,0.00,0.196,1354.608,394.218,274.768,-4.08,-3.98,-2.72,2.43,0.82,0.87,0.942,0.943,0.275,0.272,0.190,0.190,
0.006,11111100,0,0,0,76,1,0.00,0.00,153.77,260.39,172.46,81.94,3.65,3.83,3.03,3.04,34.81,46.97,134.00,51.00,220.00,140.00,0.00,0.00,122.11,235.78,182.98,98.86,5.68,4.42,143.55,257.32,182.53,97.61,3.29,3.72,802.06,503.76,0.00,0.00,0.194,1371.547,398.631,277.107,-4.08,-3.98,-2.72,2.43,0.82,0.87,0.943,0.944,0.275,0.272,0.189,0.189,
0.011,11111100,0,0,0,77,1,0.00,0.00,153.77,260.39,172.46,82.10,3.65,3.81,3.03,3.11,34.81,48.69,134.00,50.00,220.00,140.00,0.00,0.00,122.11,235.78,182.98,98.86,5.68,4.42,143.55,257.21,182.53,97.62,3.29,4.16,801.97,503.61,0.00,0.00,0.192,1386.793,402.714,282.098,-4.08,-3.98,-2.72,2.43,0.82,0.87,0.942,0.943,0.275,0.272,0.191,0.191,
0.033,11111100,3,0,0,81,1,0.00,0.00,153.68,260.39,172.53,82.10,3.65,3.81,3.09,3.11,34.69,48.69,134.00,50.00,220.00,140.00,0.00,0.00,122.35,235.78,183.08,98.86,5.77,4.42,143.60,257.21,182.50,97.62,3.24,4.16,801.76,503.51,0.00,0.00,0.190,1400.513,405.823,285.145,-4.08,-3.98,-2.72,2.43,0.82,0.87,0.943,0.943,0.274,0.271,0.191,0.191,
0.039,11111100,0,0,0,82,1,0.00,0.00,153.68,260.40,172.53,82.16,3.65,3.85,3.09,3.13,34.69,50.12,134.00,50.00,220.00,140.00,0.00,0.00,122.35,235.78,183.08,98.86,5.77,4.42,143.60,257.32,182.50,97.61,3.24,3.72,801.56,503.53,0.00,0.00,0.188,1412.862,408.960,287.796,-4.08,-3.98,-2.72,2.43,0.82,0.87,0.943,0.944,0.274,0.271,0.191,0.191,
0.250,11111100,37,0,0,120,1,0.00,0.00,153.68,222.43,172.53,66.07,3.65,3.85,3.09,3.01,34.69,46.80,134.00,24.00,220.00,110.00,0.00,0.00,122.35,216.56,183.08,87.50,5.77,4.97,143.60,236.60,182.50,87.75,3.24,5.03,784.62,505.32,0.00,0.00,0.228,1273.454,138.112,278.273,-3.88,-3.88,-2.78,2.47,0.92,0.92,0.972,0.972,0.107,0.103,0.211,0.211,
0.256,11011100,0,0,0,121,1,0.00,0.00,154.00,221.23,0.00,63.22,0.00,3.79,0.00,2.87,0.00,38.64,114.00,6.00,149.00,111.00,0.00,0.00,107.11,216.37,168.81,87.68,5.31,4.40,125.63,236.50,168.28,88.00,5.48,5.42,771.91,516.79,0.00,0.00,0.221,1273.454,195.988,382.313,-3.88,-3.89,-2.78,2.46,0.92,0.91,0.948,0.948,0.147,0.144,0.283,0.283,
0.267,11011100,1,0,0,123,1,0.00,0.00,154.00,220.58,0.00,60.92,0.00,3.81,0.00,3.23,0.00,30.09,100.00,6.00,145.00,110.00,0.00,0.00,107.02,215.84,169.08,87.77,5.26,4.30,125.17,236.04,168.59,88.40,5.28,4.70,759.02,527.32,0.00,0.00,0.222,1273.454,193.020,371.160,-3.88,-3.90,-2.78,2.46,0.92,0.91,0.950,0.951,0.146,0.142,0.275,0.276,
0.283,11011100,2,0,0,126,1,0.00,0.00,154.00,220.03,0.00,62.78,0.00,3.74,0.00,3.34,0.00,24.50,89.00,39.00,185.00,112.00,0.00,0.00,107.04,215.62,169.30,88.00,5.65,4.08,125.50,236.00,168.77,88.50,5.23,4.72,745.99,538.93,0.00,0.00,0.221,1273.454,190.922,384.579,-3.88,-3.91,-2.78,2.46,0.92,0.90,0.948,0.948,0.144,0.140,0.285,0.285,
0.294,11111100,1,0,0,128,1,0.00,0.00,153.68,220.11,172.53,62.86,3.65,3.76,3.09,3.02,34.69,20.27,134.00,36.00,220.00,112.00,0.00,0.00,122.35,215.62,183.08,88.00,5.77,4.08,143.60,235.96,182.50,88.60,3.24,4.70,733.06,550.32,0.00,0.00,0.221,1273.454,191.434,382.421,-3.88,-3.92,-2.78,2.46,0.92,0.90,0.948,0.949,0.144,0.140,0.283,0.283,
0.300,11011100,0,0,0,129,1,0.00,0.00,154.00,220.11,0.00,62.86,0.00,3.76,0.00,3.02,0.00,20.27,90.00,36.00,185.00,112.00,0.00,0.00,107.10,215.62,169.49,88.00,5.76,4.08,125.65,235.96,169.00,88.60,5.08,4.70,720.16,561.69,0.00,0.00,0.221,1273.454,191.434,382.421,-3.88,-3.92,-2.78,2.46,0.92,0.90,0.948,0.949,0.144,0.140,0.283,0.283,
0.317,11111100,2,0,0,132,1,0.00,0.00,153.68,219.98,172.53,63.25,3.65,3.83,3.09,3.16,34.69,16.56,134.00,33.00,220.00,113.00,0.00,0.00,122.35,215.55,183.08,88.50,5.77,4.84,143.60,236.00,182.50,88.68,3.24,4.67,724.01,571.33,0.00,0.00,0.221,1273.454,191.006,382.474,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.283,0.283,
0.328,11111100,1,0,0,134,1,0.00,0.00,153.68,219.98,172.53,63.24,3.65,3.86,3.09,3.17,34.69,12.97,134.00,31.00,220.00,113.00,0.00,0.00,122.35,215.45,183.08,88.50,5.77,4.84,143.60,236.13,182.50,88.78,3.24,5.01,723.66,571.26,0.00,0.00,0.221,1273.454,191.177,381.547,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.283,0.283,
0.339,11011100,1,0,0,136,1,0.00,0.00,154.00,219.98,0.00,63.24,0.00,3.88,0.00,3.18,0.00,12.97,79.00,31.00,184.00,113.00,0.00,0.00,107.19,215.45,169.71,88.50,5.55,4.84,126.04,236.13,169.40,88.78,4.70,5.01,723.53,572.22,0.00,0.00,0.221,1273.454,191.177,381.547,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.283,0.283,
0.344,11111100,0,0,0,137,1,0.00,0.00,153.68,219.88,172.53,63.63,3.65,3.85,3.09,3.26,34.69,9.26,134.00,30.00,220.00,113.00,0.00,0.00,122.35,215.45,183.08,88.50,5.77,4.84,143.60,236.31,182.50,89.00,3.24,4.94,723.51,572.18,0.00,0.00,0.221,1273.454,190.730,384.120,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.948,0.144,0.140,0.284,0.285,
0.361,11011100,2,0,0,140,1,0.00,0.00,154.00,219.88,0.00,63.63,0.00,3.85,0.00,3.26,0.00,9.26,76.00,30.00,187.00,113.00,0.00,0.00,107.23,215.45,170.09,88.50,5.51,4.84,126.00,236.31,169.50,89.00,4.72,4.94,723.46,572.33,0.00,0.00,0.221,1273.454,190.730,384.120,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.948,0.144,0.140,0.284,0.285,
0.406,11111100,7,0,0,148,1,0.00,0.00,153.68,219.87,172.53,63.70,3.65,3.88,3.09,3.25,34.69,4.93,134.00,27.00,220.00,114.00,0.00,0.00,122.35,215.18,183.08,88.58,5.77,4.63,143.60,236.14,182.50,89.10,3.24,4.74,723.44,572.40,0.00,0.00,0.221,1273.454,191.069,383.153,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.284,0.284,
0.422,11011100,2,0,0,151,1,0.00,0.00,154.00,219.87,0.00,63.70,0.00,3.89,0.00,3.26,0.00,4.93,72.00,27.00,186.00,114.00,0.00,0.00,107.32,215.18,170.36,88.58,5.55,4.63,126.23,236.14,169.70,89.10,5.13,4.74,723.44,572.46,0.00,0.00,0.221,1273.454,191.069,383.153,-3.88,-3.93,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.284,0.284,
0.428,11011100,0,0,0,152,1,0.00,0.00,154.00,219.94,0.00,63.42,0.00,3.89,0.00,3.23,0.00,7.35,72.00,28.00,184.00,113.00,0.00,0.00,107.18,215.26,170.27,88.88,5.69,4.26,126.23,236.23,169.70,89.10,5.13,5.09,723.47,572.31,0.00,0.00,0.221,1273.454,191.611,379.939,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.141,0.281,0.282,
0.467,11011100,6,0,0,159,1,0.00,0.00,154.00,219.94,0.00,63.42,0.00,3.90,0.00,3.23,0.00,7.35,70.00,28.00,143.00,113.00,0.00,0.00,107.32,215.26,170.36,88.88,5.55,4.26,126.20,236.23,169.91,89.10,5.40,5.09,723.50,572.17,0.00,0.00,0.221,1273.454,191.611,379.939,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.141,0.281,0.282,
0.483,11111100,2,0,0,162,1,0.00,0.00,153.68,220.04,172.53,63.61,3.65,3.91,3.09,3.19,34.69,3.41,134.00,26.00,220.00,113.00,0.00,0.00,122.35,215.38,183.08,89.00,5.77,4.08,143.60,236.27,182.50,89.11,3.24,5.27,723.61,571.69,0.00,0.00,0.221,1273.454,192.246,379.013,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.145,0.141,0.281,0.281,
0.528,11011100,7,0,0,170,1,0.00,0.00,154.00,220.04,0.00,63.61,0.00,3.92,0.00,3.20,0.00,3.41,69.00,26.00,188.00,113.00,0.00,0.00,107.00,215.38,170.50,89.00,4.72,4.08,126.10,236.27,169.99,89.11,4.30,5.27,723.72,571.22,0.00,0.00,0.221,1273.454,192.246,379.013,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.145,0.141,0.281,0.281,
0.544,11111100,2,0,0,173,1,0.00,0.00,153.68,219.84,172.53,63.72,3.65,3.94,3.09,3.20,34.69,1.37,134.00,26.00,220.00,113.00,0.00,0.00,122.35,215.40,183.08,88.99,5.77,5.27,143.60,236.38,182.50,89.32,3.24,6.28,723.73,570.94,0.00,0.00,0.221,1273.454,191.204,380.057,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.140,0.282,0.282,
0.550,11111100,0,0,0,174,1,0.00,0.00,153.68,219.89,172.53,63.70,3.65,3.95,3.09,3.20,34.69,-0.13,134.00,26.00,220.00,113.00,0.00,0.00,122.35,215.40,183.08,88.99,5.77,5.27,143.60,236.32,182.50,89.40,3.24,6.11,723.77,570.54,0.00,0.00,0.221,1273.454,191.526,378.834,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.141,0.281,0.281,
0.589,11111100,6,0,0,1,1,0.00,0.00,153.68,219.81,172.53,64.14,3.65,3.94,3.09,3.31,34.69,-1.81,134.00,26.00,220.00,113.00,0.00,0.00,122.35,215.20,183.08,88.91,5.77,5.41,143.60,236.00,182.50,89.38,3.24,6.13,723.76,570.75,0.00,0.00,0.221,1273.454,191.552,382.288,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.948,0.949,0.144,0.140,0.283,0.283,
0.628,11111100,6,0,0,8,1,0.00,0.00,153.68,219.82,172.53,63.75,3.65,3.94,3.09,3.21,34.69,-2.55,134.00,26.00,220.00,113.00,0.00,0.00,122.35,215.35,183.08,89.00,5.77,5.08,143.60,236.32,182.50,89.40,3.24,6.11,723.75,570.72,0.00,0.00,0.221,1273.454,191.461,379.568,-3.88,-3.94,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.140,0.281,0.281,
0.667,11011100,6,0,0,15,1,0.00,0.00,154.00,219.76,0.00,63.65,0.00,3.97,0.00,3.18,0.00,-1.90,70.00,26.00,143.00,114.00,0.00,0.00,107.23,215.14,170.39,88.90,5.32,4.74,126.42,236.04,169.99,89.30,4.84,5.65,723.69,570.77,0.00,0.00,0.221,1273.454,191.423,379.530,-3.88,-3.95,-2.78,2.46,0.92,0.89,0.949,0.949,0.144,0.140,0.281,0.281,
