ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-21 17:18:53:467
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.367,11111100,1,0,0,116,1,0.00,0.00,131.94,210.71,124.55,22.84,4.26,4.20,3.28,3.49,27.78,11.12,86.00,1.00,160.00,57.00,0.00,0.00,116.00,202.00,138.00,38.00,2.00,2.00,130.00,217.00,139.00,40.00,2.00,2.00,692.91,437.84,0.00,0.00,0.664,446.532,34.950,46.432,-4.52,-4.49,-2.67,2.62,0.64,0.65,0.991,0.992,0.083,0.071,0.101,0.101,
0.383,11111100,2,0,0,119,1,0.00,0.00,123.49,200.71,120.49,21.84,4.23,4.22,3.34,3.54,24.89,10.69,87.00,1.00,155.00,55.00,0.00,0.00,111.00,196.00,136.00,38.00,2.00,2.00,125.00,212.48,137.00,39.03,2.00,3.92,681.01,433.62,0.00,0.00,0.684,437.381,-13.501,33.391,-4.52,-4.49,-2.67,2.62,0.64,0.65,0.997,0.997,-0.024,-0.036,0.074,0.074,
0.400,11111100,2,0,0,122,1,0.00,0.00,116.47,191.86,116.85,19.85,4.20,4.14,3.27,3.57,19.66,1.31,86.00,1.00,154.00,57.00,0.00,0.00,108.00,193.00,135.00,36.00,2.00,2.00,122.00,207.00,135.00,38.00,2.00,2.00,660.33,425.41,0.00,0.00,0.712,414.986,-51.820,17.431,-4.55,-4.47,-2.66,2.63,0.62,0.66,0.992,0.991,-0.116,-0.129,0.040,0.040,
0.417,10111100,2,0,0,125,1,0.00,0.00,114.93,189.87,115.62,19.58,4.23,4.18,3.27,3.75,14.09,-8.44,77.00,1.00,154.00,53.00,0.00,0.00,108.91,192.00,136.12,37.00,3.41,2.00,121.00,0.00,134.00,0.00,2.00,0.00,637.64,415.31,0.00,0.00,0.746,393.798,-57.644,9.711,-4.55,-4.47,-2.66,2.63,0.62,0.66,0.990,0.988,-0.137,-0.150,0.023,0.022,
0.428,10111100,1,0,0,127,1,0.00,0.00,114.93,189.83,115.62,19.21,4.26,4.15,3.28,4.01,14.09,-13.86,77.00,1.00,154.00,54.00,0.00,0.00,108.91,192.00,136.12,37.00,3.41,2.00,121.00,0.00,134.00,0.00,2.00,0.00,614.90,404.42,0.00,0.00,0.784,374.784,-54.948,8.277,-4.55,-4.47,-2.66,2.63,0.62,0.66,0.990,0.988,-0.137,-0.150,0.020,0.020,
0.433,10111100,0,0,0,128,1,0.00,0.00,115.97,189.83,114.15,19.21,4.10,4.06,3.20,3.92,11.76,-13.86,87.00,1.00,154.00,54.00,0.00,0.00,108.68,192.00,135.39,37.00,3.72,2.00,122.00,0.00,135.23,0.00,2.64,0.00,592.96,392.18,0.00,0.00,0.828,355.194,-48.625,1.491,-4.59,-4.48,-2.65,2.63,0.60,0.65,0.992,0.990,-0.127,-0.141,0.002,0.002,
0.444,10111100,1,0,0,130,1,0.00,0.00,115.97,188.92,114.15,17.28,4.10,4.45,3.20,3.32,11.76,-19.87,87.00,1.00,154.00,51.00,0.00,0.00,108.68,192.00,135.39,37.00,3.72,2.00,122.00,0.00,135.23,0.00,2.64,0.00,572.43,378.09,0.00,0.00,0.873,335.986,-48.089,-5.264,-4.59,-4.48,-2.65,2.63,0.60,0.65,0.991,0.989,-0.132,-0.147,-0.017,-0.017,
0.450,10111100,0,0,0,131,1,0.00,0.00,116.14,188.92,113.99,17.28,4.10,4.58,3.16,3.42,10.54,-19.87,86.00,1.00,154.00,51.00,0.00,0.00,108.41,192.00,135.99,37.00,3.41,2.00,121.00,0.00,134.00,0.00,2.00,0.00,562.15,367.19,0.00,0.00,0.922,317.983,-45.041,-5.147,-4.59,-4.48,-2.65,2.63,0.60,0.65,0.991,0.989,-0.130,-0.146,-0.018,-0.018,
0.461,10111100,1,0,0,133,1,0.00,0.00,116.16,191.70,115.13,21.12,4.19,4.29,3.19,3.68,5.44,-12.35,85.00,1.00,152.00,52.00,0.00,0.00,108.35,193.00,136.00,37.00,3.20,2.00,121.00,0.00,134.00,0.00,2.00,0.00,562.01,366.10,0.00,0.00,0.955,307.946,-38.937,10.068,-4.59,-4.48,-2.65,2.63,0.60,0.65,0.993,0.991,-0.115,-0.132,0.030,0.030,
0.467,10111100,0,0,0,134,1,0.00,0.00,133.82,190.20,125.06,17.97,4.26,4.17,3.45,3.16,26.71,-15.49,87.00,1.00,158.00,53.00,0.00,0.00,117.00,193.00,139.00,37.00,2.00,2.00,131.00,0.00,139.00,0.00,2.00,0.00,563.56,364.41,0.00,0.00,1.002,293.157,-38.025,3.021,-4.59,-4.48,-2.65,2.63,0.60,0.65,0.993,0.991,-0.118,-0.135,0.008,0.008,
0.539,10111100,12,0,0,147,1,0.00,0.00,117.67,190.20,115.17,17.97,4.08,4.05,3.05,3.07,0.85,-15.49,82.00,1.00,150.00,53.00,0.00,0.00,108.00,193.00,134.00,37.00,2.00,2.00,122.00,0.00,134.00,0.00,2.00,0.00,565.75,363.15,0.00,0.00,1.059,277.046,-34.069,3.165,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.994,0.992,-0.111,-0.129,0.009,0.009,
0.556,11111100,2,0,0,150,1,0.00,0.00,118.15,192.66,115.41,15.81,4.03,3.90,3.04,2.39,1.00,-18.08,82.00,1.00,150.00,52.00,0.00,0.00,108.00,193.00,135.00,37.00,2.00,2.00,122.00,209.00,134.00,39.00,2.00,2.00,569.05,361.05,0.00,0.00,1.095,268.678,-27.210,-3.665,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.996,0.994,-0.090,-0.109,-0.015,-0.016,
0.594,11101100,6,0,0,157,1,0.00,0.00,128.61,192.66,115.42,15.81,4.00,3.88,2.82,2.38,3.19,-18.08,83.00,1.00,144.00,52.00,0.00,0.00,0.00,193.00,0.00,37.00,0.00,2.00,129.00,209.00,135.00,39.00,2.00,2.00,578.37,362.13,0.00,0.00,1.203,245.904,-10.474,-1.591,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.999,0.999,-0.031,-0.052,-0.009,-0.009,
0.633,11100000,6,0,0,164,1,0.00,0.00,128.61,197.00,115.42,0.00,4.00,0.00,2.82,0.00,3.19,0.00,83.00,3.00,144.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,169.00,135.00,84.00,2.00,2.00,593.74,365.19,0.00,0.00,1.202,245.904,5.924,2.405,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.999,1.000,0.034,0.013,0.007,0.007,
0.644,11100100,1,0,0,166,1,0.00,0.00,128.61,197.00,115.42,0.00,4.00,0.00,2.82,0.00,3.19,0.00,83.00,3.00,144.00,47.00,0.00,0.00,0.00,168.00,0.00,87.00,0.00,2.00,129.00,177.00,135.00,86.00,2.00,2.00,607.70,362.49,0.00,0.00,1.202,245.904,5.924,2.405,-4.63,-4.48,-2.64,2.63,0.59,0.65,0.999,1.000,0.034,0.013,0.007,0.007,
