ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 20:11:19:507
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,75,0,0.00,0.00,117.69,153.47,145.42,82.02,44.12,47.40,38.86,39.37,6.36,-50.31,96.00,34.00,216.00,127.00,0.00,0.00,92.47,154.62,175.72,109.19,7.58,8.12,125.60,186.40,176.92,108.96,6.07,10.20,545.57,556.17,0.00,0.00,8.590,33.866,-5.771,8.591,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.079,-0.227,0.207,0.203,
0.006,11111100,0,0,0,76,0,0.00,0.00,117.59,153.50,145.61,82.13,43.97,47.20,38.28,39.49,6.08,-50.51,110.00,34.00,216.00,132.00,0.00,0.00,92.38,154.55,175.70,109.19,7.64,7.99,125.60,186.47,176.92,108.94,6.07,10.22,545.86,551.32,0.00,0.00,8.685,33.445,-5.703,8.554,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.079,-0.228,0.209,0.204,
0.011,11111100,0,0,0,77,0,0.00,0.00,117.65,153.48,145.80,82.10,44.13,47.26,37.92,39.35,6.19,-50.59,109.00,34.00,215.00,130.00,0.00,0.00,92.38,154.51,175.70,109.13,7.64,8.30,125.60,186.45,176.92,108.95,6.07,10.02,545.98,546.02,0.00,0.00,8.779,33.054,-5.628,8.497,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.077,-0.229,0.209,0.205,
0.017,11111100,0,0,0,78,0,0.00,0.00,117.54,153.48,145.57,82.13,43.90,47.17,38.27,39.66,5.90,-50.77,97.00,43.00,216.00,129.00,0.00,0.00,92.38,154.53,175.70,109.14,7.64,7.82,125.54,186.43,176.91,109.02,5.88,10.05,545.52,543.36,0.00,0.00,8.863,32.717,-5.581,8.357,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.077,-0.230,0.208,0.203,
0.133,11111100,20,0,0,99,0,0.00,0.00,117.55,153.65,145.68,82.17,44.40,47.52,38.41,39.86,6.28,-50.62,109.00,43.00,216.00,151.00,0.00,0.00,92.31,154.62,175.72,109.19,7.46,8.12,125.54,186.53,176.91,108.99,5.88,10.47,545.25,540.68,0.00,0.00,8.936,32.435,-5.499,8.291,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.075,-0.229,0.207,0.203,
0.150,11111100,2,0,0,102,0,0.00,0.00,117.57,153.67,145.72,82.23,44.32,47.42,38.44,39.68,6.30,-50.58,111.00,43.00,216.00,151.00,0.00,0.00,92.29,154.53,175.65,109.13,7.36,8.40,125.46,186.55,176.91,109.03,5.88,10.23,545.38,540.67,0.00,0.00,9.001,32.178,-5.442,8.258,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.074,-0.229,0.208,0.204,
0.161,11111100,1,0,0,104,0,0.00,0.00,117.45,153.68,145.66,82.24,44.12,47.64,38.85,40.30,6.35,-50.37,108.00,43.00,216.00,151.00,0.00,0.00,92.23,154.50,175.71,109.00,7.34,7.72,125.50,186.67,177.00,108.95,6.06,9.97,545.47,540.98,0.00,0.00,9.056,31.963,-5.415,8.195,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.975,0.952,-0.074,-0.230,0.208,0.203,
0.239,11111100,13,0,0,118,0,0.00,0.00,117.45,153.63,145.66,82.06,44.12,46.86,38.85,39.76,6.35,-50.38,108.00,33.00,216.00,151.00,0.00,0.00,92.23,154.61,175.71,109.00,7.34,8.54,125.50,186.56,177.00,108.74,6.06,10.61,545.55,541.03,0.00,0.00,9.108,31.763,-5.389,8.137,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.976,0.952,-0.074,-0.231,0.207,0.203,
0.256,11111100,2,0,0,121,0,0.00,0.00,117.64,153.63,145.52,82.06,43.74,46.86,37.87,39.76,6.25,-50.38,109.00,33.00,216.00,151.00,0.00,0.00,92.23,154.61,175.71,109.00,7.34,8.54,125.49,186.56,176.90,108.74,6.32,10.61,545.68,540.90,0.00,0.00,9.165,31.560,-5.328,8.079,-3.10,-3.15,-2.76,3.07,0.73,0.70,0.976,0.952,-0.072,-0.230,0.207,0.202,
0.294,11111100,6,0,0,128,0,0.00,0.00,117.72,153.68,145.44,82.15,43.36,46.92,37.77,39.51,6.34,-50.39,96.00,43.00,215.00,151.00,0.00,0.00,92.18,154.63,175.55,109.06,7.39,7.87,125.40,186.82,176.57,108.94,6.17,9.65,545.91,541.10,0.00,0.00,9.216,31.365,-5.273,8.063,-3.10,-3.15,-2.75,3.07,0.73,0.70,0.976,0.952,-0.071,-0.230,0.208,0.203,
0.317,11111100,3,0,0,132,0,0.00,0.00,117.80,153.68,145.42,82.15,42.97,46.92,37.31,39.51,7.21,-50.39,110.00,43.00,215.00,151.00,0.00,0.00,92.38,154.63,175.48,109.06,7.54,7.87,125.27,186.82,176.41,108.94,6.23,9.65,546.10,541.36,0.00,0.00,9.268,31.168,-5.220,8.038,-3.11,-3.15,-2.75,3.07,0.73,0.70,0.976,0.952,-0.070,-0.230,0.208,0.204,
0.328,11111100,1,0,0,134,0,0.00,0.00,117.75,154.11,145.62,82.80,42.69,45.55,37.36,38.25,6.44,-50.39,102.00,43.00,217.00,154.00,0.00,0.00,92.37,155.24,175.64,109.07,7.35,8.05,125.16,186.91,176.66,109.07,5.97,9.61,546.42,542.09,0.00,0.00,9.303,31.020,-5.141,8.151,-3.11,-3.15,-2.75,3.07,0.73,0.70,0.975,0.951,-0.068,-0.229,0.212,0.207,
0.383,01011100,9,0,0,144,0,0.00,0.00,118.00,154.11,0.00,82.80,0.00,45.55,0.00,38.25,0.00,-50.39,153.00,43.00,229.00,154.00,91.00,0.00,88.00,155.24,212.00,109.07,2.00,8.05,0.00,186.91,0.00,109.07,0.00,9.61,547.25,546.45,0.00,0.00,9.262,31.020,-4.979,9.103,-3.11,-3.15,-2.75,3.07,0.73,0.70,0.969,0.947,-0.063,-0.223,0.238,0.233,
0.394,11110100,1,0,0,146,0,0.00,0.00,117.75,154.00,145.62,0.00,42.69,0.00,37.36,0.00,6.44,0.00,102.00,58.00,217.00,143.00,0.00,81.00,92.37,129.00,175.64,121.00,7.35,2.00,125.16,183.00,176.66,143.00,5.97,2.00,548.10,571.58,0.00,0.00,8.856,31.020,-4.978,14.566,-3.11,-3.15,-2.75,3.07,0.73,0.70,0.925,0.905,-0.060,-0.213,0.375,0.367,
