ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-21 19:35:23:777
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,00000000,0,0,0,149,0,0.00,0.00,175.00,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,239.00,239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,-4.74,-4.94,-2.58,2.58,0.53,0.44,0.000,0.000,0.000,0.000,0.000,0.000,
0.006,00010000,0,0,0,150,0,0.00,0.00,175.00,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,239.00,239.00,0.00,0.00,258.00,0.00,21.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,-4.74,-4.94,-2.58,2.58,0.53,0.44,0.000,0.000,0.000,0.000,0.000,0.000,
