ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-12 17:23:51:180
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,171,1,0.00,0.00,78.29,192.43,173.58,84.30,3.54,3.84,2.70,3.02,-21.44,-23.51,140.00,48.00,219.00,127.00,0.00,0.00,73.00,196.00,201.00,112.50,4.72,4.72,89.00,215.85,202.00,115.68,2.00,6.50,620.43,485.70,0.00,0.00,0.192,1437.855,-54.830,258.708,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.984,0.984,-0.036,-0.039,0.176,0.176,
0.006,11111100,0,0,0,172,1,0.00,0.00,78.37,192.61,173.58,84.59,3.51,3.84,2.74,3.02,-20.20,-24.47,140.00,48.00,220.00,127.00,0.00,0.00,73.22,195.87,200.99,112.25,4.74,4.59,89.00,215.91,202.00,115.67,2.00,6.58,619.60,486.25,0.00,0.00,0.192,1437.855,-55.706,259.621,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.984,0.983,-0.036,-0.040,0.177,0.177,
0.189,11111100,32,0,0,25,1,0.00,0.00,81.91,195.85,181.32,85.00,3.67,3.92,3.06,3.07,-17.62,-24.59,150.00,48.00,221.00,128.00,0.00,0.00,76.78,197.41,202.14,112.01,4.43,4.92,92.68,217.50,203.24,116.38,4.48,12.39,619.01,486.80,0.00,0.00,0.192,1437.855,-57.492,260.524,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.983,0.983,-0.038,-0.041,0.177,0.177,
0.194,11111100,0,0,0,26,1,0.00,0.00,80.20,202.36,175.02,90.76,3.66,3.86,2.89,3.34,-18.19,20.26,141.00,58.00,222.00,128.00,0.00,0.00,73.86,199.69,200.90,113.21,4.74,3.81,90.50,217.45,202.50,113.34,4.08,3.96,618.65,487.28,0.00,0.00,0.192,1437.855,-56.966,260.964,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.983,0.983,-0.037,-0.041,0.178,0.177,
0.239,11111100,7,0,0,34,1,0.00,0.00,80.65,196.46,175.40,85.20,3.66,3.93,2.91,3.15,-16.73,-24.44,140.00,48.00,219.00,129.00,0.00,0.00,74.10,197.47,201.20,112.10,4.97,4.94,90.46,217.54,202.52,115.64,3.95,11.36,612.81,469.40,0.00,0.00,0.194,1437.855,-142.954,38.343,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.995,0.995,-0.097,-0.100,0.026,0.026,
0.244,11111100,0,0,0,35,1,0.00,0.00,80.61,196.57,175.45,85.27,3.69,3.96,2.90,3.13,-15.43,-24.66,141.00,48.00,219.00,129.00,0.00,0.00,74.14,197.50,201.10,112.00,4.75,5.04,90.50,217.11,202.50,114.76,3.87,9.11,598.52,440.27,0.00,0.00,0.188,1446.470,-276.993,-98.668,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.980,0.980,-0.186,-0.189,-0.067,-0.067,
0.261,11111100,2,0,0,38,1,0.00,0.00,80.74,196.57,175.33,85.27,3.72,3.98,2.92,3.14,-14.65,-24.66,140.00,48.00,219.00,129.00,0.00,0.00,74.14,197.50,201.10,112.00,4.75,5.04,90.54,217.11,202.48,114.76,3.95,9.11,584.40,410.94,0.00,0.00,0.187,1454.223,-276.859,-100.476,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.980,0.980,-0.185,-0.188,-0.068,-0.068,
0.267,11111100,0,0,0,39,1,0.00,0.00,80.74,196.66,175.33,85.16,3.72,4.00,2.92,3.24,-14.65,-24.04,140.00,48.00,219.00,129.00,0.00,0.00,74.14,197.59,201.10,111.99,4.75,4.92,90.54,217.18,202.48,114.73,3.95,9.12,570.35,381.49,0.00,0.00,0.186,1461.200,-277.925,-101.600,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.980,0.980,-0.184,-0.188,-0.068,-0.068,
0.272,11111100,0,0,0,40,1,0.00,0.00,80.97,196.79,175.20,85.05,3.70,4.00,3.11,3.27,-14.29,-23.94,140.00,48.00,219.00,129.00,0.00,0.00,74.10,197.59,201.20,111.99,4.97,4.92,90.50,217.29,202.50,114.72,3.87,8.02,556.63,351.84,0.00,0.00,0.185,1467.480,-275.921,-103.639,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.981,0.980,-0.182,-0.186,-0.069,-0.069,
0.300,11111100,4,0,0,45,1,0.00,0.00,81.13,197.14,175.49,85.28,3.69,4.00,3.04,3.20,-14.06,-23.29,141.00,48.00,219.00,129.00,0.00,0.00,74.18,197.64,201.28,112.00,4.90,4.85,90.50,217.38,202.50,114.52,4.08,8.62,543.17,322.71,0.00,0.00,0.185,1473.132,-272.234,-97.036,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.982,0.981,-0.179,-0.183,-0.065,-0.065,
0.306,11111100,0,0,0,46,1,0.00,0.00,81.15,197.14,175.60,85.28,3.73,4.01,2.94,3.20,-12.99,-23.29,141.00,48.00,219.00,129.00,0.00,0.00,74.29,197.64,201.28,112.00,4.79,4.85,90.50,217.38,202.50,114.52,4.08,8.62,535.30,311.86,0.00,0.00,0.184,1478.219,-272.400,-96.841,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.982,0.981,-0.179,-0.182,-0.065,-0.065,
0.311,11111100,0,0,0,47,1,0.00,0.00,81.15,197.03,175.60,85.05,3.73,4.02,2.94,3.26,-12.99,-21.99,141.00,48.00,219.00,129.00,0.00,0.00,74.29,197.72,201.28,112.00,4.79,4.96,90.50,217.41,202.50,114.47,4.08,8.47,535.88,312.01,0.00,0.00,0.183,1482.797,-274.595,-99.189,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.982,0.981,-0.180,-0.183,-0.066,-0.066,
0.328,11111100,2,0,0,50,1,0.00,0.00,81.30,197.40,175.61,85.01,3.73,4.03,3.02,3.20,-12.14,-21.06,141.00,48.00,219.00,129.00,0.00,0.00,74.29,198.00,201.28,112.00,4.79,5.77,90.50,217.48,202.50,114.35,4.08,8.42,536.65,312.31,0.00,0.00,0.183,1486.917,-270.856,-99.021,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.982,0.981,-0.177,-0.180,-0.066,-0.066,
0.372,11111100,7,0,0,58,1,0.00,0.00,81.30,197.75,175.61,85.27,3.72,4.04,3.02,3.24,-12.14,-19.17,141.00,48.00,219.00,122.00,0.00,0.00,74.29,198.22,201.28,111.83,4.79,5.45,90.50,217.53,202.50,114.08,4.08,7.59,537.55,313.03,0.00,0.00,0.183,1490.626,-268.913,-94.526,-4.27,-4.17,-2.30,2.62,0.64,0.69,0.983,0.982,-0.175,-0.178,-0.063,-0.063,
0.411,11111100,6,0,0,65,1,0.00,0.00,81.60,203.14,175.81,87.51,3.72,4.06,3.03,3.32,-11.09,-17.05,141.00,49.00,219.00,130.00,0.00,0.00,74.51,199.83,201.20,112.67,4.73,4.77,90.59,218.39,202.52,113.24,4.63,5.76,541.42,316.08,0.00,0.00,0.184,1493.963,-218.657,-66.749,-4.29,-4.05,-2.28,2.60,0.63,0.76,0.989,0.988,-0.143,-0.146,-0.044,-0.045,
0.422,11111100,1,0,0,67,1,0.00,0.00,81.60,210.98,175.81,92.41,3.72,4.03,3.02,3.41,-11.09,-11.87,141.00,53.00,219.00,131.00,0.00,0.00,74.51,202.14,201.20,114.10,4.73,4.74,90.59,220.37,202.52,113.86,4.63,5.16,548.86,322.93,0.00,0.00,0.186,1496.967,-156.449,-11.564,-4.29,-4.05,-2.28,2.61,0.63,0.75,0.995,0.994,-0.102,-0.105,-0.008,-0.008,
