ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-12 17:15:25:384
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.311,11111100,2,0,0,97,1,0.00,0.00,85.03,204.49,189.35,96.87,3.43,3.73,3.36,3.30,-13.83,24.77,153.00,59.00,233.00,136.00,0.00,0.00,76.51,201.05,206.07,115.73,4.89,3.90,92.73,219.16,207.14,115.65,4.32,4.46,578.03,430.68,0.00,0.00,0.181,1522.063,-170.626,155.017,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.989,0.989,-0.109,-0.112,0.100,0.100,
0.322,11111100,1,0,0,99,1,0.00,0.00,84.96,204.50,189.33,96.80,3.43,3.71,3.35,3.35,-18.95,24.57,153.00,59.00,233.00,141.00,0.00,0.00,76.55,201.00,206.10,115.73,4.55,4.06,93.03,219.22,207.36,115.86,5.40,4.43,577.90,430.34,0.00,0.00,0.181,1522.257,-172.083,152.417,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.989,0.989,-0.110,-0.113,0.098,0.098,
0.344,11111100,3,0,0,103,1,0.00,0.00,82.39,201.33,187.02,94.84,3.47,3.67,3.14,3.38,-21.67,16.46,155.00,59.00,231.00,135.00,0.00,0.00,75.81,199.93,205.42,115.50,4.61,3.99,92.22,217.78,206.86,115.14,4.42,4.43,574.51,426.86,0.00,0.00,0.180,1522.431,-223.906,106.604,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.987,0.987,-0.143,-0.146,0.069,0.068,
0.389,11111100,7,0,0,111,1,0.00,0.00,71.58,201.33,177.13,94.84,3.39,3.67,2.66,3.38,-23.49,16.46,149.00,59.00,222.00,135.00,0.00,0.00,71.72,199.93,202.41,115.50,4.22,3.99,88.00,217.78,204.00,115.14,3.46,4.43,564.53,416.26,0.00,0.00,0.176,1522.588,-331.643,11.335,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.977,0.977,-0.211,-0.214,0.007,0.007,
0.406,11111100,2,0,0,114,1,0.00,0.00,71.58,183.31,177.13,92.91,3.34,3.57,2.62,3.44,-23.49,28.78,149.00,56.00,222.00,133.00,0.00,0.00,71.72,190.83,202.41,113.67,4.22,4.77,88.00,214.42,204.00,121.95,3.46,17.39,545.14,403.48,0.00,0.00,0.168,1522.729,-487.977,-12.892,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.953,0.952,-0.303,-0.306,-0.008,-0.008,
0.450,11111100,7,0,0,122,1,0.00,0.00,69.94,183.31,176.45,92.91,3.33,3.57,2.28,3.44,-25.13,28.78,146.00,56.00,221.00,133.00,0.00,0.00,70.41,190.83,202.48,113.67,4.62,4.77,86.63,214.42,203.72,121.95,4.00,17.39,524.84,390.09,0.00,0.00,0.167,1522.856,-504.779,-23.507,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.950,0.949,-0.313,-0.315,-0.015,-0.015,
0.494,11111100,7,0,0,130,1,0.00,0.00,69.94,182.96,176.45,89.84,3.33,3.51,2.28,2.78,-25.13,-7.24,146.00,54.00,221.00,133.00,0.00,0.00,70.41,191.50,202.48,114.00,4.62,5.04,86.63,212.99,203.72,118.34,4.00,9.06,504.23,371.85,0.00,0.00,0.167,1522.971,-509.168,-80.829,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.948,0.947,-0.315,-0.317,-0.051,-0.051,
0.517,11111100,3,0,0,134,1,0.00,0.00,69.52,182.78,176.84,89.55,3.40,3.54,2.53,2.88,-28.07,0.07,145.00,54.00,221.00,133.00,0.00,0.00,69.77,191.50,202.42,113.77,4.44,5.23,86.09,214.74,204.04,121.28,4.72,15.79,483.28,355.00,0.00,0.00,0.166,1523.073,-516.327,-65.374,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.947,0.946,-0.319,-0.321,-0.041,-0.041,
0.528,11111100,1,0,0,136,1,0.00,0.00,69.52,183.24,176.84,89.84,3.40,3.43,2.53,2.84,-28.07,-12.84,145.00,53.00,221.00,134.00,0.00,0.00,69.77,191.60,202.42,113.75,4.44,5.03,86.09,212.97,204.04,117.75,4.72,9.54,465.69,340.99,0.00,0.00,0.166,1523.166,-512.945,-74.582,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.947,0.946,-0.317,-0.319,-0.047,-0.047,
0.544,11111100,2,0,0,139,1,0.00,0.00,69.66,183.24,177.42,89.84,3.36,3.43,2.65,2.84,-30.13,-12.84,144.00,53.00,221.00,134.00,0.00,0.00,69.77,191.60,202.42,113.75,4.44,5.03,86.00,212.97,204.00,117.75,3.46,9.54,454.70,334.95,0.00,0.00,0.166,1523.250,-512.358,-66.754,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.948,0.947,-0.316,-0.319,-0.042,-0.042,
0.550,11111100,0,0,0,140,1,0.00,0.00,69.53,183.24,177.42,89.84,3.34,3.43,2.60,2.84,-31.41,-12.84,144.00,53.00,221.00,134.00,0.00,0.00,69.77,191.60,202.42,113.75,4.44,5.03,86.00,212.97,204.00,117.75,3.46,9.54,453.13,330.71,0.00,0.00,0.166,1523.325,-513.994,-67.821,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.947,0.946,-0.317,-0.320,-0.042,-0.042,
0.589,11111100,6,0,0,147,1,0.00,0.00,69.82,183.24,177.34,89.84,3.30,3.43,2.63,2.84,-31.88,-12.84,144.00,53.00,221.00,134.00,0.00,0.00,69.77,191.60,202.42,113.75,4.44,5.03,86.00,212.97,204.00,117.75,3.46,9.54,452.72,327.25,0.00,0.00,0.166,1523.392,-511.723,-68.206,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.948,0.947,-0.316,-0.319,-0.043,-0.043,
0.606,11111100,2,0,0,150,1,0.00,0.00,69.82,183.24,177.45,89.84,3.29,3.43,2.61,2.84,-31.94,-12.84,144.00,53.00,221.00,134.00,0.00,0.00,69.77,191.60,202.42,113.75,4.44,5.03,86.48,212.97,203.97,117.75,3.93,9.54,452.54,328.35,0.00,0.00,0.166,1523.453,-512.229,-66.640,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.948,0.947,-0.316,-0.319,-0.042,-0.042,
0.622,11111100,2,0,0,153,1,0.00,0.00,69.82,184.09,177.45,89.93,3.28,3.42,2.61,2.68,-31.94,-22.40,144.00,53.00,221.00,134.00,0.00,0.00,69.77,192.09,202.42,113.77,4.44,4.89,86.48,212.47,203.97,116.47,3.93,7.82,453.16,328.90,0.00,0.00,0.167,1523.508,-506.283,-58.286,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.949,0.948,-0.313,-0.316,-0.037,-0.037,
0.639,11111100,2,0,0,156,1,0.00,0.00,70.04,184.09,177.48,89.93,3.25,3.42,2.63,2.68,-32.58,-22.40,144.00,53.00,221.00,134.00,0.00,0.00,69.72,192.09,202.41,113.77,4.22,4.89,86.00,212.47,204.00,116.47,3.46,7.82,453.69,330.23,0.00,0.00,0.167,1523.557,-504.360,-57.460,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.949,0.948,-0.312,-0.315,-0.036,-0.036,
0.656,11111100,2,0,0,159,1,0.00,0.00,70.04,184.22,177.48,90.07,3.24,3.34,2.62,2.67,-32.58,-25.87,144.00,53.00,221.00,133.00,0.00,0.00,69.72,192.09,202.41,113.77,4.22,4.89,86.00,212.69,204.00,116.43,3.46,8.29,454.20,331.21,0.00,0.00,0.167,1523.601,-504.211,-54.003,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.950,0.949,-0.312,-0.315,-0.034,-0.034,
0.667,11111100,1,0,0,161,1,0.00,0.00,69.92,184.22,176.00,90.07,3.39,3.34,3.12,2.67,-39.98,-25.87,144.00,53.00,222.00,133.00,0.00,0.00,69.72,192.09,202.41,113.77,4.22,4.89,86.00,212.69,204.00,116.43,3.46,8.29,454.75,330.70,0.00,0.00,0.167,1523.641,-504.945,-74.469,-4.28,-4.16,-2.29,2.61,0.64,0.70,0.949,0.948,-0.312,-0.315,-0.047,-0.047,
0.717,11111100,8,0,0,170,1,0.00,0.00,69.92,215.41,176.00,101.42,3.44,3.46,3.16,3.15,-39.98,-14.75,144.00,61.00,222.00,141.00,0.00,0.00,69.72,204.50,202.41,118.00,4.22,3.45,86.00,221.63,204.00,117.87,3.46,3.93,471.43,339.47,0.00,0.00,0.181,1523.677,-237.721,45.300,-4.29,-4.07,-2.30,2.61,0.63,0.74,0.988,0.987,-0.152,-0.155,0.029,0.029,
0.728,11111100,1,0,0,172,1,0.00,0.00,103.90,194.02,200.40,93.84,3.47,3.42,2.97,2.96,-36.52,-25.49,159.00,57.00,232.00,135.00,0.00,0.00,86.50,195.00,212.30,115.50,3.94,4.21,102.00,213.45,213.00,115.50,2.00,4.84,495.69,365.44,0.00,0.00,0.201,1373.699,-102.577,242.793,-4.29,-4.07,-2.30,2.61,0.63,0.74,0.982,0.982,-0.071,-0.075,0.173,0.173,
0.778,11111100,8,0,0,1,1,0.00,0.00,88.29,222.84,190.85,102.94,3.40,3.45,3.19,3.08,-41.60,-1.25,151.00,65.00,232.00,145.00,0.00,0.00,78.72,208.58,207.41,118.78,4.22,4.34,95.11,226.06,208.54,118.90,4.32,4.59,526.21,386.61,0.00,0.00,0.200,1388.729,-4.337,196.545,-4.30,-4.08,-2.30,2.62,0.63,0.74,0.990,0.990,-0.001,-0.005,0.139,0.139,
