ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-02 18:20:34:581
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11101100,0,0,0,168,1,0.00,0.00,105.99,191.34,165.60,75.63,27.23,26.90,20.48,21.52,16.87,0.37,143.00,52.00,193.00,104.00,0.00,0.00,0.00,160.84,0.00,143.23,0.00,4.31,126.00,223.91,84.00,143.60,2.00,4.44,647.77,392.24,0.00,0.00,0.201,1429.390,70.257,64.633,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.050,0.047,0.045,0.044,
0.006,11101100,0,0,0,169,1,0.00,0.00,105.91,190.98,165.56,75.38,27.79,26.25,20.46,21.07,18.51,-1.04,143.00,51.00,193.00,104.00,0.00,0.00,0.00,161.18,0.00,143.28,0.00,4.90,126.00,223.68,84.00,143.61,2.00,3.73,656.82,391.93,0.00,0.00,0.200,1438.851,67.192,62.605,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.048,0.044,0.043,0.043,
0.011,11101100,0,0,0,170,1,0.00,0.00,106.16,191.19,165.67,75.86,27.25,26.35,20.79,22.68,18.10,0.23,143.00,53.00,193.00,104.00,0.00,0.00,0.00,161.18,0.00,143.28,0.00,4.90,125.00,223.55,109.00,143.53,2.00,3.29,662.05,391.49,0.00,0.00,0.199,1447.366,71.773,67.962,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.051,0.047,0.046,0.046,
0.017,11101100,0,0,0,171,1,0.00,0.00,106.07,191.15,165.69,75.89,27.12,26.07,20.69,21.82,18.83,1.34,143.00,53.00,194.00,104.00,0.00,0.00,0.00,160.81,0.00,143.42,0.00,4.60,126.46,223.39,85.13,143.63,3.95,3.46,667.54,392.91,0.00,0.00,0.198,1455.029,70.848,68.740,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.050,0.046,0.047,0.046,
0.022,11101100,0,0,0,172,1,0.00,0.00,106.11,191.15,165.61,75.89,26.98,26.07,20.65,21.82,19.01,1.34,146.00,53.00,193.00,104.00,0.00,0.00,0.00,160.81,0.00,143.42,0.00,4.60,126.00,223.39,84.00,143.63,2.00,3.46,667.20,392.59,0.00,0.00,0.197,1461.926,71.611,68.217,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.050,0.047,0.046,0.046,
0.194,11101100,30,0,0,23,1,0.00,0.00,106.11,188.10,165.61,76.40,26.98,24.35,20.65,21.10,19.01,1.47,146.00,52.00,193.00,105.00,0.00,0.00,0.00,160.99,0.00,143.32,0.00,4.72,126.00,223.62,84.00,143.63,2.00,3.62,665.60,392.74,0.00,0.00,0.210,1375.082,45.353,66.583,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.998,0.998,0.034,0.031,0.048,0.048,
0.200,11101100,0,0,0,24,1,0.00,0.00,103.09,188.10,165.46,76.40,26.75,24.35,19.41,21.10,17.10,1.47,144.00,52.00,194.00,105.00,0.00,0.00,0.00,160.99,0.00,143.32,0.00,4.72,126.64,223.62,85.05,143.63,3.53,3.62,662.11,393.15,0.00,0.00,0.209,1389.974,15.944,67.685,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.999,0.999,0.013,0.009,0.048,0.048,
0.211,11101100,1,0,0,26,1,0.00,0.00,103.09,188.13,165.46,76.46,26.75,24.84,19.41,21.21,17.10,2.94,144.00,53.00,194.00,105.00,0.00,0.00,0.00,160.81,0.00,143.42,0.00,4.60,126.64,223.50,85.05,143.50,3.53,3.87,658.86,393.79,0.00,0.00,0.207,1403.376,16.328,68.775,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.999,0.999,0.013,0.010,0.048,0.048,
0.228,11101100,2,0,0,29,1,0.00,0.00,103.09,187.67,165.46,75.43,26.75,25.50,19.41,19.20,17.10,1.03,144.00,52.00,194.00,105.00,0.00,0.00,0.00,160.91,0.00,143.23,0.00,4.89,126.64,223.62,85.05,143.63,3.53,3.62,655.12,393.38,0.00,0.00,0.206,1415.439,13.217,61.455,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.999,0.999,0.011,0.007,0.043,0.043,
0.272,11101100,7,0,0,37,1,0.00,0.00,103.09,187.96,165.46,76.32,26.75,24.47,19.41,20.97,17.10,10.41,144.00,53.00,194.00,105.00,0.00,0.00,0.00,160.99,0.00,143.32,0.00,4.72,126.64,223.62,85.05,143.63,3.53,3.62,651.61,393.50,0.00,0.00,0.204,1426.295,15.372,68.825,-5.15,-3.96,-2.16,2.93,0.39,0.93,0.999,0.999,0.012,0.009,0.048,0.047,
