ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-29 18:09:36:020
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,132,0,0.00,0.00,111.75,233.75,114.64,23.00,4.26,4.62,3.78,4.41,34.33,20.66,67.00,1.00,157.00,87.00,0.00,0.00,88.72,218.95,144.39,51.61,6.34,11.97,115.44,248.21,142.58,56.15,5.69,13.71,660.78,272.96,0.00,0.00,0.193,1517.880,45.315,-183.429,-3.72,-3.62,-2.60,2.57,1.23,1.27,0.992,0.992,0.031,0.028,-0.120,-0.120,
0.006,11111100,0,0,0,133,0,0.00,0.00,112.05,233.52,114.79,23.39,4.26,4.68,3.86,4.34,34.70,6.16,68.00,1.00,157.00,87.00,0.00,0.00,88.80,218.98,144.38,51.64,6.50,12.47,115.30,248.23,142.67,56.07,5.93,13.24,659.37,274.07,0.00,0.00,0.193,1518.492,45.598,-177.969,-3.72,-3.62,-2.60,2.57,1.23,1.27,0.993,0.993,0.031,0.028,-0.117,-0.117,
0.011,11111100,0,0,0,134,0,0.00,0.00,112.16,233.54,114.93,23.43,4.25,4.68,3.94,4.37,35.43,-5.36,68.00,1.00,158.00,87.00,0.00,0.00,88.80,218.98,144.38,51.64,6.50,12.47,115.20,248.17,142.84,56.18,5.52,13.61,658.57,275.11,0.00,0.00,0.193,1519.043,46.530,-175.931,-3.72,-3.61,-2.60,2.57,1.23,1.27,0.993,0.993,0.032,0.029,-0.116,-0.116,
0.017,11111100,0,0,0,135,0,0.00,0.00,112.07,233.54,114.89,23.47,4.25,4.68,3.93,4.39,36.10,-14.65,68.00,1.00,157.00,87.00,0.00,0.00,88.72,219.07,144.39,51.63,6.34,12.35,115.32,247.88,142.64,55.32,5.55,11.39,657.73,276.41,0.00,0.00,0.193,1519.538,45.967,-171.980,-3.72,-3.61,-2.60,2.57,1.23,1.27,0.993,0.993,0.032,0.028,-0.113,-0.113,
0.022,11111100,0,0,0,136,0,0.00,0.00,112.07,233.54,114.89,23.56,4.24,4.69,3.93,4.37,36.10,-23.85,68.00,1.00,157.00,87.00,0.00,0.00,88.72,218.95,144.39,51.62,6.34,12.55,115.32,247.86,142.64,55.27,5.55,11.23,657.09,277.90,0.00,0.00,0.193,1519.985,45.949,-170.467,-3.72,-3.61,-2.60,2.57,1.23,1.27,0.993,0.993,0.032,0.028,-0.112,-0.112,
0.267,11111100,43,0,0,180,0,0.00,0.00,98.82,224.14,123.30,33.82,4.16,4.44,4.10,4.28,29.01,-17.55,94.00,1.00,174.00,95.00,0.00,0.00,85.27,214.32,145.64,57.61,7.32,3.73,109.24,242.00,145.45,54.50,5.53,4.97,647.47,290.90,0.00,0.00,0.194,1520.386,-107.155,-11.615,-3.73,-3.61,-2.60,2.57,1.23,1.27,0.998,0.997,-0.068,-0.072,-0.008,-0.008,
0.278,11111100,1,0,0,2,0,0.00,0.00,98.63,224.21,123.26,33.75,4.08,4.44,4.05,4.26,22.96,-12.83,91.00,1.00,174.00,95.00,0.00,0.00,85.04,214.50,146.36,57.50,8.26,4.08,109.13,242.29,145.50,54.41,5.21,4.99,638.03,303.91,0.00,0.00,0.193,1520.747,-109.343,-15.720,-3.74,-3.62,-2.60,2.57,1.22,1.27,0.997,0.997,-0.070,-0.073,-0.011,-0.011,
0.289,11111100,1,0,0,4,0,0.00,0.00,98.48,224.30,123.25,33.78,4.06,4.44,4.02,4.25,14.16,-9.86,89.00,1.00,174.00,96.00,0.00,0.00,84.73,214.54,146.25,57.52,7.97,3.95,109.23,242.29,145.61,54.41,5.32,4.99,628.47,316.45,0.00,0.00,0.193,1521.073,-111.117,-16.261,-3.75,-3.62,-2.60,2.57,1.22,1.27,0.997,0.997,-0.071,-0.074,-0.011,-0.011,
0.306,11111100,2,0,0,7,0,0.00,0.00,98.17,224.39,123.32,33.80,4.06,4.44,4.00,4.22,6.04,-6.19,87.00,1.00,175.00,95.00,0.00,0.00,84.42,214.64,146.47,57.39,7.98,3.52,108.88,242.29,146.10,54.41,5.87,4.99,618.72,328.65,0.00,0.00,0.193,1521.365,-113.476,-18.556,-3.76,-3.62,-2.60,2.57,1.22,1.27,0.997,0.997,-0.073,-0.076,-0.013,-0.013,
0.344,11111100,6,0,0,14,0,0.00,0.00,97.65,224.39,123.48,33.80,4.07,4.44,3.96,4.22,-0.55,-6.19,85.00,1.00,176.00,95.00,0.00,0.00,83.89,214.64,146.90,57.39,7.58,3.52,108.59,242.29,146.58,54.41,5.96,4.99,608.73,340.28,0.00,0.00,0.193,1521.629,-117.904,-22.043,-3.76,-3.63,-2.60,2.57,1.21,1.26,0.997,0.997,-0.075,-0.079,-0.015,-0.015,
