ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-25 17:02:18:504
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,41,0,0.00,0.00,140.65,176.58,173.50,111.92,44.87,44.23,40.34,41.26,29.42,-37.54,136.00,73.00,207.00,148.00,0.00,0.00,123.86,178.50,189.90,125.50,4.74,3.32,143.46,198.27,190.10,125.36,3.61,5.05,-816.78,823.95,0.00,0.00,0.881,56.368,-147.908,42.740,-4.05,-4.08,-2.93,2.83,0.92,0.91,0.372,0.360,-0.892,-0.899,0.257,0.249,
0.006,11111100,0,0,0,42,0,0.00,0.00,141.01,176.82,173.41,111.99,44.67,44.20,39.96,41.08,30.60,-39.88,136.00,73.00,215.00,142.00,0.00,0.00,123.90,178.55,189.80,125.53,4.98,3.28,143.46,198.50,190.10,125.50,3.61,5.67,-822.14,848.62,0.00,0.00,0.889,56.368,-147.737,43.816,-4.05,-4.08,-2.93,2.83,0.92,0.91,0.371,0.360,-0.890,-0.897,0.264,0.256,
0.011,11111100,0,0,0,43,0,0.00,0.00,141.22,177.09,173.49,111.90,44.66,44.40,40.31,41.09,31.51,-41.92,135.00,73.00,217.00,142.00,0.00,0.00,124.22,178.50,189.86,125.50,4.43,3.32,143.81,198.50,190.30,125.50,3.77,5.67,-819.25,873.52,0.00,0.00,0.902,56.368,-146.807,44.533,-4.06,-4.07,-2.93,2.83,0.92,0.91,0.373,0.362,-0.888,-0.895,0.269,0.261,
0.017,11111100,0,0,0,44,0,0.00,0.00,141.49,177.31,173.73,111.87,44.66,44.53,40.45,40.89,32.55,-42.91,136.00,73.00,207.00,142.00,0.00,0.00,124.22,178.38,189.86,125.55,4.43,3.46,143.89,198.58,190.27,125.39,3.49,5.47,-813.52,894.76,0.00,0.00,0.923,56.368,-145.075,45.003,-4.06,-4.07,-2.93,2.83,0.92,0.91,0.376,0.365,-0.885,-0.892,0.274,0.266,
0.211,11111100,34,0,0,79,0,0.00,0.00,146.62,184.21,186.90,123.17,46.13,45.42,42.11,42.55,36.33,-44.89,151.00,85.00,225.00,153.00,0.00,0.00,126.55,181.89,194.87,130.60,5.13,2.97,146.99,201.68,194.50,130.61,4.16,3.73,-811.15,911.50,0.00,0.00,0.927,56.368,-145.086,46.036,-4.05,-4.07,-2.93,2.83,0.92,0.92,0.375,0.364,-0.883,-0.891,0.280,0.272,
0.228,11111100,2,0,0,82,0,0.00,0.00,147.02,184.78,186.56,123.36,46.06,45.50,43.20,43.55,39.62,-46.60,151.00,88.00,224.00,170.00,0.00,0.00,126.55,182.00,194.87,130.77,5.13,2.64,147.00,202.31,194.73,130.41,4.06,4.42,-801.49,921.54,0.00,0.00,0.944,56.368,-143.686,46.668,-4.05,-4.06,-2.93,2.83,0.92,0.92,0.378,0.366,-0.880,-0.888,0.286,0.277,
0.244,11111100,2,0,0,85,0,0.00,0.00,147.23,185.22,186.82,123.57,46.47,45.51,43.03,43.52,38.53,-47.36,151.00,85.00,225.00,169.00,0.00,0.00,126.65,182.11,194.81,130.60,5.25,2.97,147.01,202.32,194.50,130.39,4.17,3.73,-792.72,931.19,0.00,0.00,0.959,56.368,-142.571,47.361,-4.05,-4.06,-2.93,2.83,0.92,0.92,0.380,0.368,-0.878,-0.886,0.292,0.283,
0.256,11111100,1,0,0,87,0,0.00,0.00,164.52,185.53,184.69,123.38,44.45,45.54,39.89,43.73,41.81,-48.94,142.00,88.00,220.00,170.00,0.00,0.00,134.90,182.50,193.98,130.50,6.05,3.32,155.50,202.32,194.30,130.39,3.94,3.73,-568.82,888.09,0.00,0.00,4.960,56.368,-11.626,23.185,-4.05,-4.06,-2.93,2.84,0.92,0.92,0.930,0.916,-0.134,-0.219,0.343,0.337,
0.261,11111100,0,0,0,88,0,0.00,0.00,147.37,185.53,187.00,123.38,46.38,45.54,43.17,43.73,37.57,-48.94,151.00,88.00,223.00,170.00,0.00,0.00,126.65,182.50,194.81,130.50,5.25,3.32,147.07,202.32,194.50,130.39,3.98,3.73,-346.40,843.62,0.00,0.00,4.960,56.368,-11.597,23.245,-4.05,-4.06,-2.93,2.84,0.92,0.92,0.930,0.915,-0.133,-0.219,0.343,0.338,
0.272,11111100,1,0,0,90,0,0.00,0.00,147.43,185.57,187.14,123.48,46.02,45.56,43.64,43.68,40.50,-48.90,151.00,88.00,224.00,170.00,0.00,0.00,126.65,182.52,194.81,130.43,5.25,3.29,147.28,202.32,194.59,130.39,4.22,3.73,-126.75,798.50,0.00,0.00,4.956,56.368,-11.547,23.406,-4.04,-4.06,-2.93,2.84,0.93,0.92,0.929,0.915,-0.133,-0.218,0.346,0.340,
