ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-04-03 19:09:16:478
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111000,0,0,0,35,1,0.00,0.00,136.96,223.12,185.61,111.99,11.99,11.37,9.54,9.50,43.35,21.77,129.00,54.00,239.00,166.00,0.00,0.00,124.00,0.00,193.00,0.00,2.00,0.00,133.00,224.00,193.00,118.00,2.00,2.00,722.30,542.35,0.00,0.00,0.199,1331.172,196.799,347.736,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.958,0.958,0.143,0.139,0.249,0.249,
0.006,11111000,0,0,0,36,1,0.00,0.00,137.57,222.02,185.97,113.22,11.85,11.27,9.67,9.40,43.80,25.54,129.00,54.00,239.00,157.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,224.00,193.00,118.00,2.00,2.00,722.12,545.51,0.00,0.00,0.195,1350.454,195.224,379.951,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.954,0.954,0.139,0.136,0.267,0.267,
0.011,11111000,0,0,0,37,1,0.00,0.00,136.95,223.21,185.60,112.08,11.87,11.43,9.57,9.38,44.41,25.16,130.00,55.00,239.00,221.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,224.00,193.00,118.00,2.00,2.00,721.88,543.77,0.00,0.00,0.194,1367.809,203.277,349.667,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.959,0.959,0.144,0.140,0.244,0.244,
0.017,11111000,0,0,0,38,1,0.00,0.00,136.95,222.96,185.60,112.53,11.87,11.42,9.57,9.48,44.41,26.35,130.00,54.00,239.00,219.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,224.00,193.00,118.00,2.00,2.00,721.23,542.90,0.00,0.00,0.191,1383.428,203.079,364.270,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.958,0.958,0.142,0.138,0.251,0.251,
0.028,11111000,1,0,0,40,1,0.00,0.00,137.41,222.96,185.31,112.53,12.03,11.41,9.51,9.48,44.47,26.35,130.00,54.00,239.00,219.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,224.00,193.00,118.00,2.00,2.00,721.92,546.34,0.00,0.00,0.189,1397.485,210.780,360.991,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.958,0.959,0.146,0.142,0.246,0.247,
0.033,11111000,0,0,0,41,1,0.00,0.00,137.41,222.62,185.31,112.22,12.08,11.38,9.55,9.51,44.47,27.18,130.00,54.00,239.00,222.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,224.00,193.00,118.00,2.00,2.00,722.23,545.27,0.00,0.00,0.188,1410.137,209.000,357.418,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.960,0.960,0.143,0.140,0.242,0.242,
0.239,11111000,36,0,0,78,1,0.00,0.00,137.41,204.70,185.31,110.70,12.11,11.34,9.56,9.57,44.47,8.86,130.00,55.00,239.00,170.00,0.00,0.00,124.36,0.00,193.95,0.00,3.54,0.00,133.00,213.00,193.00,120.00,2.00,2.00,709.46,543.08,0.00,0.00,0.214,1271.705,12.865,308.549,-5.37,-5.25,-2.55,2.36,0.10,0.16,0.972,0.972,0.012,0.008,0.235,0.235,
0.250,10111100,1,0,0,80,1,0.00,0.00,120.49,204.04,178.46,111.58,11.95,11.14,9.12,9.85,26.96,17.13,127.00,56.00,230.00,239.00,0.00,0.00,115.48,214.00,189.97,120.00,3.91,2.00,124.48,0.00,189.97,0.00,3.91,0.00,684.36,529.87,0.00,0.00,0.212,1296.935,-163.574,219.484,-5.37,-5.25,-2.59,2.36,0.10,0.16,0.979,0.978,-0.121,-0.125,0.165,0.165,
0.256,10111100,0,0,0,81,1,0.00,0.00,120.49,205.12,178.46,110.38,11.95,11.68,9.12,9.45,26.96,1.10,127.00,55.00,230.00,169.00,0.00,0.00,115.48,205.00,189.97,118.00,3.91,2.00,124.48,0.00,189.97,0.00,3.91,0.00,659.68,520.30,0.00,0.00,0.209,1319.641,-155.120,230.009,-5.37,-5.25,-2.59,2.36,0.10,0.16,0.979,0.979,-0.113,-0.116,0.170,0.170,
0.267,10111100,1,0,0,83,1,0.00,0.00,119.47,205.12,177.73,110.38,11.84,11.68,9.09,9.45,22.86,1.10,125.00,55.00,231.00,169.00,0.00,0.00,115.00,205.00,189.00,118.00,2.00,2.00,124.48,0.00,189.97,0.00,3.91,0.00,634.49,509.23,0.00,0.00,0.206,1340.077,-167.376,226.916,-5.37,-5.25,-2.59,2.36,0.10,0.16,0.979,0.979,-0.120,-0.123,0.165,0.165,
0.306,10111100,6,0,0,90,1,0.00,0.00,121.36,205.12,178.40,110.38,11.97,11.68,8.92,9.45,15.64,1.10,126.00,55.00,230.00,169.00,0.00,0.00,115.48,205.00,189.97,118.00,3.91,2.00,124.36,0.00,189.95,0.00,3.53,0.00,610.35,499.31,0.00,0.00,0.203,1358.470,-148.784,236.446,-5.37,-5.25,-2.59,2.36,0.10,0.16,0.980,0.979,-0.105,-0.109,0.170,0.170,
0.378,10111100,12,0,0,103,1,0.00,0.00,121.98,205.12,178.86,110.38,11.99,11.68,9.12,9.45,10.60,1.10,123.00,55.00,230.00,169.00,0.00,0.00,115.30,205.00,189.94,118.00,3.38,2.00,124.30,0.00,189.94,0.00,3.38,0.00,587.16,490.63,0.00,0.00,0.200,1375.023,-140.028,247.218,-5.38,-5.25,-2.58,2.36,0.09,0.16,0.980,0.979,-0.098,-0.101,0.175,0.175,
0.394,11111000,2,0,0,106,1,0.00,0.00,119.33,206.48,177.69,109.58,12.08,11.58,9.19,9.56,13.43,-10.10,125.00,54.00,239.00,239.00,0.00,0.00,115.48,0.00,189.97,0.00,3.91,0.00,124.36,216.00,189.95,119.00,3.53,2.00,575.92,478.55,0.00,0.00,0.199,1389.920,-154.554,194.587,-5.39,-5.25,-2.58,2.36,0.09,0.16,0.985,0.984,-0.107,-0.111,0.137,0.137,
0.411,11111100,2,0,0,109,1,0.00,0.00,119.33,206.51,177.69,109.92,12.11,11.56,9.22,9.63,13.43,-13.69,125.00,54.00,239.00,239.00,0.00,0.00,115.48,308.32,189.97,177.62,3.91,25.04,124.36,318.00,189.95,170.00,3.53,2.00,577.32,476.46,0.00,0.00,0.197,1403.328,-155.802,212.619,-5.39,-5.25,-2.58,2.36,0.09,0.16,0.983,0.983,-0.107,-0.110,0.148,0.148,
0.456,11111000,7,0,0,117,1,0.00,0.00,119.33,209.44,177.69,109.97,12.12,11.50,9.22,9.70,13.43,-20.87,125.00,55.00,239.00,171.00,0.00,0.00,115.48,0.00,189.97,0.00,3.91,0.00,124.36,318.00,189.95,170.00,3.53,2.00,580.18,473.40,0.00,0.00,0.196,1415.395,-122.612,209.938,-5.39,-5.25,-2.58,2.36,0.09,0.16,0.986,0.986,-0.083,-0.087,0.146,0.146,
0.472,11111000,2,0,0,120,1,0.00,0.00,123.86,206.52,178.93,109.74,12.00,11.53,9.40,9.57,10.36,-17.15,126.00,54.00,228.00,170.00,0.00,0.00,117.09,0.00,190.04,0.00,4.73,0.00,126.48,318.00,189.97,195.00,3.93,2.00,584.62,473.27,0.00,0.00,0.194,1426.256,-109.921,239.923,-5.38,-5.25,-2.58,2.36,0.09,0.16,0.984,0.983,-0.074,-0.077,0.165,0.165,
0.478,11111000,0,0,0,121,1,0.00,0.00,125.50,207.64,179.97,110.26,11.96,11.48,9.18,9.73,9.60,-20.18,119.00,54.00,234.00,159.00,0.00,0.00,117.09,0.00,190.04,0.00,4.73,0.00,126.48,318.00,189.97,170.00,3.93,2.00,589.74,474.72,0.00,0.00,0.203,1366.952,-74.207,254.792,-5.37,-5.25,-2.58,2.36,0.10,0.16,0.982,0.982,-0.051,-0.055,0.182,0.182,
0.517,11101000,6,0,0,128,1,0.00,0.00,124.58,207.64,179.47,110.26,12.03,11.46,9.46,9.71,10.08,-20.18,126.00,54.00,239.00,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.48,318.00,189.97,170.00,3.93,2.00,593.47,474.80,0.00,0.00,0.200,1382.657,-85.160,249.526,-5.37,-5.25,-2.58,2.36,0.10,0.16,0.983,0.982,-0.058,-0.062,0.177,0.177,
0.528,11101000,1,0,0,130,1,0.00,0.00,124.58,210.14,179.47,109.92,12.07,11.65,9.49,9.63,10.08,-21.04,126.00,53.00,239.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.48,318.00,189.97,196.00,3.93,2.00,599.86,479.16,0.00,0.00,0.199,1396.791,-59.115,247.198,-5.37,-5.25,-2.58,2.36,0.10,0.16,0.984,0.984,-0.040,-0.043,0.173,0.173,
0.567,11101000,6,0,0,137,1,0.00,0.00,124.58,209.27,179.47,110.31,12.08,11.97,9.50,9.62,10.08,-22.39,126.00,54.00,239.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.48,318.00,189.97,194.00,3.93,2.00,605.60,482.59,0.00,0.00,0.197,1409.512,-69.228,254.618,-5.37,-5.25,-2.58,2.36,0.10,0.16,0.983,0.983,-0.046,-0.050,0.177,0.177,
0.606,11111000,6,0,0,144,1,0.00,0.00,124.58,209.35,179.57,111.19,11.83,11.77,9.48,9.92,10.64,-24.48,127.00,54.00,239.00,171.00,0.00,0.00,117.00,0.00,190.00,0.00,3.46,0.00,126.00,217.00,189.00,118.00,2.00,2.00,609.21,489.50,0.00,0.00,0.194,1420.961,-67.683,294.207,-5.37,-5.25,-2.58,2.36,0.10,0.16,0.978,0.978,-0.045,-0.048,0.202,0.202,
