ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-02-12 14:10:38:324
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,154,0,0.00,0.00,113.87,174.09,161.33,81.16,4.04,4.06,3.39,3.57,-21.11,-31.74,130.00,52.00,183.00,113.00,0.00,0.00,101.19,172.64,174.58,95.05,4.61,3.53,114.50,185.98,175.00,95.00,3.45,3.87,480.64,520.65,0.00,0.00,1.594,188.216,-3.520,24.775,-4.67,-4.60,-2.44,2.97,0.57,0.60,0.992,0.992,-0.006,-0.033,0.125,0.124,
0.006,11111100,0,0,0,155,0,0.00,0.00,115.96,175.20,161.30,80.62,3.99,4.09,3.44,3.45,-19.92,-28.75,129.00,51.00,183.00,124.00,0.00,0.00,102.19,173.02,174.58,95.00,4.61,3.87,115.50,186.02,175.00,95.00,3.88,3.87,519.32,501.96,0.00,0.00,1.692,177.244,0.344,22.401,-4.67,-4.61,-2.44,2.97,0.57,0.59,0.993,0.993,0.015,-0.014,0.119,0.119,
0.011,11111100,0,0,0,156,1,0.00,0.00,116.74,175.54,160.86,80.67,4.16,4.12,3.24,3.67,-13.55,-23.90,127.00,51.00,189.00,118.00,0.00,0.00,102.50,173.98,174.74,95.00,3.80,3.87,115.81,186.50,174.70,95.00,3.76,5.00,558.34,482.80,0.00,0.00,1.795,166.720,1.434,20.392,-4.67,-4.63,-2.44,2.97,0.57,0.59,0.993,0.993,0.022,-0.009,0.115,0.115,
0.017,11111100,0,0,0,157,1,0.00,0.00,116.73,175.28,162.31,80.75,4.15,4.15,3.37,3.63,-14.80,-19.52,126.00,50.00,189.00,113.00,0.00,0.00,102.58,173.98,174.78,95.00,4.34,3.87,116.11,186.54,174.73,94.90,3.49,3.61,592.25,469.64,0.00,0.00,1.903,156.604,0.942,21.834,-4.67,-4.64,-2.44,2.96,0.57,0.58,0.991,0.991,0.021,-0.012,0.131,0.131,
0.022,11111100,0,0,0,158,1,0.00,0.00,116.67,175.28,162.29,80.75,4.14,4.18,3.60,3.66,-20.18,-19.52,126.00,50.00,188.00,113.00,0.00,0.00,102.50,173.98,174.74,95.00,3.80,3.87,115.90,186.54,174.71,94.90,4.04,3.61,622.79,460.91,0.00,0.00,2.016,147.585,0.801,20.576,-4.67,-4.64,-2.44,2.96,0.57,0.58,0.991,0.991,0.021,-0.014,0.130,0.130,
0.200,11111100,31,0,0,10,1,0.00,0.00,116.67,175.55,162.29,79.85,4.08,4.07,3.55,3.50,-20.18,-17.22,126.00,47.00,188.00,118.00,0.00,0.00,102.50,174.00,174.74,94.77,3.80,2.64,115.90,187.07,174.71,94.50,4.04,3.98,640.87,453.21,0.00,0.00,2.127,139.731,0.855,18.503,-4.67,-4.65,-2.44,2.96,0.57,0.57,0.992,0.992,0.023,-0.014,0.123,0.123,
0.206,11111100,0,0,0,11,1,0.00,0.00,116.00,175.55,161.66,79.85,4.15,4.07,2.78,3.49,-19.01,-17.22,123.00,47.00,188.00,118.00,0.00,0.00,101.78,174.00,174.14,94.77,4.43,2.64,115.54,187.07,174.48,94.50,3.95,3.98,642.73,452.68,0.00,0.00,2.223,133.604,0.175,16.985,-4.67,-4.65,-2.44,2.96,0.57,0.57,0.993,0.993,0.019,-0.020,0.118,0.118,
0.222,11111100,2,0,0,14,1,0.00,0.00,116.71,175.69,160.55,79.90,3.92,4.02,3.39,3.54,-12.18,-15.26,123.00,47.00,189.00,113.00,0.00,0.00,101.78,174.00,174.14,94.77,4.43,2.64,115.54,187.32,174.48,94.61,3.95,3.73,643.18,451.84,0.00,0.00,2.330,127.308,0.872,15.177,-4.66,-4.65,-2.44,2.96,0.57,0.57,0.994,0.994,0.025,-0.016,0.110,0.110,
0.233,11111100,1,0,0,16,1,0.00,0.00,116.68,175.69,160.84,79.88,3.85,4.03,3.17,3.54,-5.82,-12.88,123.00,46.00,190.00,118.00,0.00,0.00,101.78,174.00,174.14,94.77,4.43,2.64,115.54,187.45,174.48,94.53,3.95,3.29,642.98,451.89,0.00,0.00,2.437,121.418,0.776,14.907,-4.66,-4.65,-2.44,2.96,0.57,0.57,0.993,0.993,0.025,-0.017,0.113,0.113,
0.250,11111100,2,0,0,19,1,0.00,0.00,116.44,175.76,161.58,79.90,3.91,3.98,3.11,3.51,-6.41,-11.10,123.00,46.00,189.00,119.00,0.00,0.00,101.78,174.11,174.14,94.60,4.43,2.98,115.54,187.50,174.48,94.50,3.95,3.28,642.85,450.94,0.00,0.00,2.541,116.139,0.543,15.255,-4.65,-4.66,-2.44,2.96,0.57,0.57,0.992,0.992,0.025,-0.020,0.121,0.121,
0.261,11111100,1,0,0,21,1,0.00,0.00,116.79,175.76,161.26,79.90,4.02,3.98,2.87,3.51,-6.14,-11.10,123.00,46.00,189.00,119.00,0.00,0.00,101.78,174.11,174.14,94.60,4.43,2.98,115.54,187.50,174.48,94.50,3.95,3.28,643.05,449.64,0.00,0.00,2.654,111.005,0.842,14.250,-4.65,-4.66,-2.44,2.96,0.57,0.57,0.993,0.993,0.028,-0.018,0.117,0.117,
0.267,11111100,0,0,0,22,1,0.00,0.00,116.79,176.10,161.26,80.26,4.06,4.08,2.90,3.58,-6.14,-6.23,123.00,46.00,189.00,119.00,0.00,0.00,101.78,174.11,174.14,94.60,4.43,2.98,115.54,187.55,174.48,94.47,3.95,3.28,643.33,449.51,0.00,0.00,2.759,106.571,0.974,13.994,-4.65,-4.66,-2.44,2.95,0.58,0.57,0.992,0.993,0.030,-0.018,0.120,0.120,
0.278,11111100,1,0,0,24,1,0.00,0.00,116.43,176.10,161.15,80.26,3.99,4.08,3.15,3.59,-6.00,-6.23,123.00,46.00,188.00,119.00,0.00,0.00,101.84,174.11,174.23,94.60,4.31,2.98,115.54,187.55,174.48,94.47,3.95,3.28,643.83,449.82,0.00,0.00,2.851,102.998,0.687,13.358,-4.65,-4.66,-2.44,2.95,0.58,0.57,0.993,0.993,0.029,-0.021,0.118,0.118,
0.361,11111100,14,0,0,39,1,0.00,0.00,116.43,175.57,161.15,80.60,3.94,4.11,3.10,3.59,-6.00,0.90,123.00,46.00,188.00,118.00,0.00,0.00,101.84,174.00,174.23,94.50,4.31,2.24,115.54,187.20,174.48,94.37,3.95,3.29,643.49,451.72,0.00,0.00,2.956,99.070,0.311,13.415,-4.65,-4.66,-2.44,2.95,0.58,0.57,0.992,0.992,0.026,-0.025,0.123,0.123,
0.367,11111100,0,0,0,40,1,0.00,0.00,116.96,174.60,160.01,78.69,3.82,3.93,3.33,3.45,-0.21,-2.58,122.00,46.00,189.00,118.00,0.00,0.00,101.78,173.50,174.14,93.90,4.43,4.62,115.38,186.98,174.37,94.00,3.61,3.87,642.97,450.66,0.00,0.00,3.098,94.537,0.082,10.757,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.994,0.994,0.025,-0.029,0.102,0.102,
0.389,11111100,3,0,0,44,1,0.00,0.00,116.96,168.40,160.01,74.39,3.75,3.94,3.27,3.15,-0.21,-6.68,122.00,44.00,189.00,113.00,0.00,0.00,101.78,170.37,174.14,92.13,4.43,3.92,115.38,183.55,174.37,92.50,3.61,4.84,638.88,446.40,0.00,0.00,3.314,88.053,-3.474,8.381,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.996,0.994,-0.011,-0.069,0.084,0.084,
0.400,11111100,1,0,0,46,1,0.00,0.00,116.96,166.67,160.01,73.72,3.72,3.90,3.24,3.19,-0.21,-11.55,122.00,43.00,189.00,112.00,0.00,0.00,101.78,169.50,174.14,92.30,4.43,3.94,115.38,182.90,174.37,93.01,3.61,4.30,633.35,441.76,0.00,0.00,3.549,81.870,-4.266,7.280,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.997,0.994,-0.021,-0.083,0.077,0.077,
0.417,11111100,2,0,0,49,1,0.00,0.00,116.96,166.40,160.01,73.96,3.71,3.88,3.23,3.29,-0.21,-15.12,122.00,43.00,189.00,117.00,0.00,0.00,101.78,169.50,174.14,92.30,4.43,3.94,115.38,183.00,174.37,93.00,3.61,3.59,627.45,437.16,0.00,0.00,3.794,76.237,-4.154,7.035,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.997,0.993,-0.021,-0.087,0.080,0.079,
0.456,11111100,6,0,0,56,1,0.00,0.00,111.18,166.40,151.62,73.96,3.64,3.88,2.95,3.29,1.43,-15.12,118.00,43.00,183.00,117.00,0.00,0.00,98.00,169.50,170.00,92.30,2.00,3.94,112.22,183.00,171.45,93.00,3.93,3.59,618.31,424.45,0.00,0.00,3.950,72.893,-6.696,1.588,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.998,0.992,-0.055,-0.123,0.013,0.013,
0.483,11111100,4,0,0,61,1,0.00,0.00,111.01,166.95,151.55,72.98,3.68,3.91,2.65,3.07,4.34,-18.07,118.00,41.00,182.00,112.00,0.00,0.00,98.00,169.72,170.00,92.15,2.00,3.74,112.70,183.54,171.33,92.90,4.07,3.61,609.81,409.34,0.00,0.00,4.091,70.259,-6.222,0.495,-4.64,-4.66,-2.44,2.95,0.58,0.57,0.999,0.993,-0.050,-0.122,-0.001,-0.001,
