ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-04-03 15:10:49:742
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,1,1,0.00,0.00,104.52,225.42,198.48,121.04,3.20,3.17,2.93,2.67,-7.74,2.12,169.00,66.00,235.00,158.00,0.00,0.00,99.00,223.00,218.00,138.00,4.92,2.00,108.50,233.00,218.00,138.00,3.92,2.00,615.58,398.14,0.00,0.00,0.163,1524.000,-121.490,-14.189,-5.25,-5.23,-2.32,2.05,0.20,0.21,0.997,0.997,-0.078,-0.081,-0.009,-0.009,
0.006,11111100,0,0,0,2,1,0.00,0.00,104.37,225.57,198.44,120.89,3.27,3.28,2.75,2.76,-8.51,1.22,169.00,66.00,234.00,155.00,0.00,0.00,98.72,223.00,217.73,138.00,4.51,2.00,108.50,233.00,218.00,138.00,3.92,2.00,606.86,380.70,0.00,0.00,0.163,1524.000,-118.541,-15.170,-5.25,-5.22,-2.32,2.05,0.20,0.21,0.997,0.997,-0.076,-0.079,-0.010,-0.010,
0.011,11111100,0,0,0,3,1,0.00,0.00,104.52,225.41,198.42,121.18,3.32,3.32,2.87,2.84,-9.69,-0.21,140.00,63.00,234.00,157.00,0.00,0.00,98.79,223.00,217.62,138.00,4.15,2.00,108.50,233.00,218.00,138.00,3.92,2.00,598.17,363.76,0.00,0.00,0.163,1524.000,-116.998,-9.008,-5.25,-5.22,-2.32,2.06,0.20,0.21,0.997,0.997,-0.075,-0.078,-0.006,-0.006,
0.017,11111100,0,0,0,4,1,0.00,0.00,104.58,225.60,198.42,120.96,3.33,3.34,2.78,2.86,-9.41,-2.87,169.00,64.00,234.00,156.00,0.00,0.00,98.68,223.00,217.61,138.00,3.73,2.00,108.09,233.00,218.04,138.00,4.72,2.00,595.84,355.51,0.00,0.00,0.163,1524.000,-111.206,-12.012,-5.25,-5.22,-2.31,2.06,0.20,0.21,0.997,0.997,-0.071,-0.074,-0.008,-0.008,
0.022,11111100,0,0,0,5,1,0.00,0.00,104.69,225.67,198.51,121.05,3.30,3.36,2.84,2.77,-10.53,-4.80,168.00,64.00,234.00,157.00,0.00,0.00,98.79,223.00,217.62,138.00,4.15,2.00,108.09,233.00,218.04,138.00,4.72,2.00,597.57,354.10,0.00,0.00,0.163,1524.000,-106.548,-8.723,-5.26,-5.21,-2.31,2.06,0.19,0.22,0.998,0.997,-0.068,-0.071,-0.006,-0.006,
0.028,11111100,0,0,0,6,1,0.00,0.00,104.57,225.67,198.39,121.05,3.33,3.36,2.87,2.78,-10.17,-4.80,169.00,64.00,234.00,157.00,0.00,0.00,98.68,223.00,217.61,138.00,3.73,2.00,108.50,233.00,218.00,138.00,5.00,2.00,598.51,354.66,0.00,0.00,0.163,1524.000,-107.134,-9.988,-5.26,-5.21,-2.31,2.06,0.19,0.22,0.998,0.997,-0.068,-0.071,-0.007,-0.007,
0.033,11111100,0,0,0,7,1,0.00,0.00,104.41,225.67,198.26,121.05,3.30,3.36,2.91,2.78,-8.95,-4.80,140.00,64.00,234.00,157.00,0.00,0.00,98.68,223.00,217.61,138.00,3.73,2.00,108.50,233.00,218.00,138.00,3.92,2.00,599.31,354.90,0.00,0.00,0.163,1524.000,-108.321,-11.114,-5.26,-5.21,-2.31,2.06,0.20,0.22,0.998,0.997,-0.069,-0.072,-0.007,-0.007,
0.272,11111100,42,0,0,50,1,0.00,0.00,105.46,225.67,212.85,121.05,3.37,3.36,3.03,2.78,-4.36,-4.80,150.00,64.00,239.00,157.00,0.00,0.00,99.57,223.00,224.01,138.00,3.74,2.00,109.54,233.00,224.87,138.00,3.96,2.00,600.45,367.71,0.00,0.00,0.162,1524.000,-99.815,150.676,-5.26,-5.21,-2.31,2.06,0.20,0.22,0.993,0.993,-0.063,-0.066,0.098,0.098,
0.311,11111000,6,0,0,57,1,0.00,0.00,105.43,228.97,212.77,134.15,3.37,3.38,3.12,2.55,-5.71,-5.83,148.00,105.00,239.00,169.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.54,234.00,224.87,144.00,3.96,2.00,603.99,390.65,0.00,0.00,0.161,1524.000,-58.805,287.880,-5.26,-5.21,-2.31,2.06,0.20,0.22,0.982,0.982,-0.036,-0.039,0.185,0.185,
0.317,11111000,0,0,0,58,1,0.00,0.00,105.26,228.97,212.59,134.15,3.40,3.40,3.10,2.56,-6.15,-5.83,150.00,105.00,239.00,169.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.00,234.00,224.00,144.00,2.00,2.00,607.07,413.91,0.00,0.00,0.161,1524.000,-60.573,288.932,-5.25,-5.21,-2.31,2.07,0.20,0.22,0.982,0.982,-0.037,-0.040,0.185,0.185,
0.328,11111000,1,0,0,60,1,0.00,0.00,105.12,228.93,213.05,134.35,3.37,3.37,3.04,2.73,-4.61,-7.55,180.00,105.00,239.00,170.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.00,234.00,224.00,144.00,2.00,2.00,609.90,437.72,0.00,0.00,0.161,1524.000,-60.058,299.491,-5.25,-5.21,-2.31,2.07,0.20,0.22,0.981,0.981,-0.037,-0.040,0.192,0.192,
0.333,11111000,0,0,0,61,1,0.00,0.00,105.17,228.93,212.60,134.35,3.40,3.37,3.08,2.73,-3.00,-7.55,150.00,105.00,239.00,170.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.00,234.00,224.00,144.00,2.00,2.00,612.80,460.93,0.00,0.00,0.161,1524.000,-59.531,290.318,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.982,0.982,-0.037,-0.040,0.186,0.186,
0.344,11111000,1,0,0,63,1,0.00,0.00,105.17,228.98,212.60,134.39,3.43,3.34,3.10,2.76,-3.00,-8.87,150.00,78.00,239.00,167.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.00,234.00,224.00,144.00,2.00,2.00,615.80,484.28,0.00,0.00,0.161,1524.000,-58.930,291.100,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.982,0.982,-0.036,-0.039,0.187,0.187,
0.350,11111000,0,0,0,64,1,0.00,0.00,105.03,228.98,213.02,134.39,3.46,3.33,2.71,2.76,-4.09,-8.87,182.00,78.00,239.00,167.00,0.00,0.00,99.50,0.00,224.00,0.00,3.92,0.00,109.00,234.00,224.00,144.00,2.00,2.00,618.19,495.61,0.00,0.00,0.161,1524.000,-60.570,297.334,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.981,0.981,-0.037,-0.040,0.191,0.191,
0.389,10111100,6,0,0,71,1,0.00,0.00,105.03,228.99,213.02,134.03,3.47,3.36,2.72,2.65,-4.09,-10.38,182.00,105.00,239.00,171.00,0.00,0.00,99.50,224.00,224.00,145.00,3.92,2.00,109.00,0.00,224.00,0.00,2.00,0.00,618.10,494.75,0.00,0.00,0.161,1524.000,-60.306,276.696,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.983,0.983,-0.037,-0.040,0.178,0.178,
0.406,10111100,2,0,0,74,1,0.00,0.00,105.15,229.05,212.73,134.29,3.44,3.40,2.40,2.65,-3.40,-9.31,183.00,106.00,239.00,170.00,0.00,0.00,99.91,224.00,223.96,145.00,4.71,2.00,109.00,0.00,224.00,0.00,2.00,0.00,618.23,493.75,0.00,0.00,0.161,1524.000,-58.390,276.111,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.983,0.983,-0.036,-0.039,0.177,0.177,
0.483,10111100,13,0,0,88,1,0.00,0.00,105.15,229.37,212.73,134.24,3.44,3.41,2.40,2.55,-3.40,-11.26,183.00,105.00,239.00,169.00,0.00,0.00,99.91,224.00,223.96,145.00,4.71,2.00,109.00,0.00,224.00,0.00,2.00,0.00,618.57,491.79,0.00,0.00,0.161,1524.000,-54.517,274.085,-5.26,-5.21,-2.31,2.07,0.19,0.22,0.984,0.984,-0.034,-0.036,0.176,0.176,
