ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 21:52:17:371
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.289,11111100,2,0,0,80,0,0.00,0.00,131.41,154.32,167.20,64.58,42.87,40.16,39.32,33.27,7.44,-37.47,131.00,18.00,222.00,113.00,0.00,0.00,112.74,158.97,193.47,90.84,8.23,6.62,144.00,186.65,195.79,90.43,8.71,6.83,507.90,539.33,0.00,0.00,4.963,60.980,-14.476,15.571,-3.18,-3.30,-2.99,3.03,0.68,0.59,0.960,0.941,-0.172,-0.256,0.223,0.219,
0.367,11111100,13,0,0,94,0,0.00,0.00,133.58,157.47,167.33,63.77,41.46,38.98,38.79,31.65,8.20,-39.78,131.00,18.00,223.00,110.00,0.00,0.00,114.29,160.23,194.14,90.72,9.47,6.32,144.59,187.52,195.57,89.83,6.03,8.22,510.30,540.83,0.00,0.00,5.161,59.182,-12.467,14.795,-3.18,-3.30,-2.99,3.03,0.68,0.59,0.965,0.948,-0.147,-0.235,0.218,0.216,
0.394,11111100,4,0,0,99,0,0.00,0.00,134.64,156.12,167.64,64.18,41.27,39.41,38.25,32.41,7.08,-38.52,131.00,17.00,224.00,109.00,0.00,0.00,115.02,159.89,194.31,90.78,9.39,6.27,145.30,187.17,195.72,90.04,5.38,6.51,511.47,540.32,0.00,0.00,5.334,56.925,-12.296,14.674,-3.18,-3.30,-2.99,3.02,0.67,0.58,0.963,0.945,-0.149,-0.240,0.224,0.221,
0.411,11111100,2,0,0,102,0,0.00,0.00,135.40,156.12,168.06,64.18,41.13,39.41,37.58,32.41,6.99,-38.52,121.00,17.00,224.00,109.00,0.00,0.00,115.34,159.89,194.22,90.78,9.61,6.27,145.45,187.17,195.83,90.04,5.29,6.51,514.05,541.23,0.00,0.00,5.537,54.747,-11.676,14.336,-3.18,-3.30,-2.99,3.02,0.67,0.58,0.963,0.945,-0.144,-0.239,0.227,0.224,
0.428,11111100,2,0,0,105,0,0.00,0.00,136.02,156.12,167.94,64.18,40.42,39.41,38.05,32.41,7.28,-38.52,133.00,17.00,224.00,109.00,0.00,0.00,115.68,159.89,194.06,90.78,9.35,6.27,145.40,187.17,195.10,90.04,8.08,6.51,516.91,542.82,0.00,0.00,5.746,52.672,-11.107,13.934,-3.19,-3.30,-2.99,3.02,0.67,0.58,0.963,0.945,-0.140,-0.238,0.229,0.225,
0.467,11111100,6,0,0,112,0,0.00,0.00,136.02,183.92,167.94,77.95,40.42,37.74,38.05,36.63,7.28,-32.90,133.00,30.00,224.00,120.00,0.00,0.00,115.68,170.84,194.06,97.90,9.35,6.51,145.40,197.88,195.10,97.06,8.08,6.64,532.54,547.25,0.00,0.00,1.619,199.805,-14.140,60.066,-3.19,-3.30,-2.99,3.03,0.67,0.58,0.958,0.957,-0.053,-0.081,0.280,0.280,
0.478,11111100,1,0,0,114,0,0.00,0.00,154.12,189.21,182.16,82.30,41.07,38.38,37.64,35.49,17.80,-28.81,145.00,33.00,216.00,130.00,0.00,0.00,123.27,173.33,200.26,99.73,6.84,6.44,154.42,200.87,200.77,99.17,5.13,5.81,557.21,562.33,0.00,0.00,1.644,193.121,5.538,74.051,-3.18,-3.30,-2.98,3.03,0.67,0.58,0.936,0.937,0.041,0.012,0.350,0.350,
0.489,11111100,1,0,0,116,0,0.00,0.00,169.47,189.21,199.22,82.30,40.38,38.38,37.51,35.49,24.30,-28.81,159.00,33.00,239.00,130.00,0.00,0.00,128.94,173.33,207.67,99.73,8.29,6.44,161.57,200.87,207.89,99.17,5.33,5.81,586.13,595.98,0.00,0.00,1.686,176.908,17.907,94.774,-3.18,-3.30,-2.98,3.03,0.67,0.58,0.882,0.884,0.102,0.073,0.461,0.462,
0.511,11111100,3,0,0,120,0,0.00,0.00,169.47,194.40,199.22,84.02,40.38,37.89,37.51,34.70,24.30,-19.23,159.00,35.00,239.00,128.00,0.00,0.00,128.94,175.69,207.67,99.81,8.29,6.61,161.57,203.30,207.89,99.48,5.33,5.59,617.67,628.13,0.00,0.00,1.824,163.208,20.277,86.638,-3.18,-3.30,-2.98,3.04,0.68,0.58,0.882,0.885,0.123,0.092,0.456,0.457,
0.528,11111100,2,0,0,123,0,0.00,0.00,168.64,194.40,199.22,84.02,39.49,37.89,36.71,34.70,30.43,-19.23,160.00,35.00,239.00,128.00,0.00,0.00,128.10,175.69,207.39,99.81,8.05,6.61,160.68,203.30,207.27,99.48,5.20,5.59,648.65,660.20,0.00,0.00,1.968,151.024,18.235,80.666,-3.18,-3.30,-2.98,3.04,0.68,0.58,0.881,0.884,0.121,0.087,0.457,0.459,
0.544,11111100,2,0,0,126,0,0.00,0.00,168.64,194.44,199.22,82.85,39.49,37.65,36.71,33.68,30.43,-8.66,160.00,35.00,239.00,130.00,0.00,0.00,128.10,175.85,207.39,99.40,8.05,6.62,160.68,203.54,207.27,98.95,5.20,5.76,679.51,690.95,0.00,0.00,2.125,140.179,17.099,73.693,-3.17,-3.30,-2.98,3.04,0.68,0.58,0.884,0.888,0.124,0.087,0.450,0.452,
0.589,11111100,7,0,0,134,0,0.00,0.00,168.64,193.53,199.22,80.76,39.49,36.42,36.71,32.84,30.43,1.40,160.00,33.00,239.00,129.00,0.00,0.00,128.10,175.56,207.39,98.81,8.05,6.50,160.68,203.08,207.27,98.01,5.20,5.79,697.12,716.21,0.00,0.00,2.294,130.329,15.527,67.141,-3.17,-3.30,-2.98,3.04,0.68,0.58,0.888,0.892,0.123,0.083,0.442,0.444,
0.611,11111100,3,0,0,138,0,0.00,0.00,167.28,193.89,195.46,82.01,37.51,37.37,35.50,33.78,33.25,0.17,143.00,34.00,239.00,130.00,0.00,0.00,127.10,175.72,205.91,99.01,7.21,6.41,159.41,203.48,206.01,98.38,4.92,5.47,705.24,728.77,0.00,0.00,2.472,122.101,14.203,59.839,-3.17,-3.30,-2.98,3.05,0.68,0.58,0.897,0.901,0.123,0.080,0.424,0.426,
0.650,11111100,6,0,0,145,0,0.00,0.00,173.95,193.89,196.63,82.01,36.92,37.37,34.07,33.78,37.46,0.17,164.00,34.00,226.00,130.00,0.00,0.00,129.25,175.72,206.16,99.01,8.60,6.41,161.82,203.48,206.62,98.38,5.21,5.47,710.00,727.10,0.00,0.00,2.617,113.079,17.252,58.975,-3.17,-3.30,-2.98,3.05,0.68,0.58,0.883,0.889,0.154,0.108,0.443,0.446,
0.656,11111100,0,0,0,146,0,0.00,0.00,173.95,203.65,196.63,80.06,36.92,34.67,34.07,31.02,37.46,11.03,164.00,37.00,226.00,123.00,0.00,0.00,129.25,179.93,206.16,98.41,8.60,6.29,161.82,207.08,206.62,98.01,5.21,5.79,716.21,720.41,0.00,0.00,2.768,107.714,20.596,51.057,-3.16,-3.30,-2.98,3.05,0.69,0.58,0.894,0.901,0.190,0.142,0.406,0.410,
