ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 21:45:58:371
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11110100,0,0,0,37,0,0.00,0.00,136.23,162.00,178.33,0.00,48.22,0.00,46.01,0.00,17.12,0.00,132.00,73.00,237.00,125.00,0.00,93.00,114.74,161.10,200.87,97.84,8.14,8.42,146.33,188.59,202.20,95.65,6.07,9.11,569.67,601.50,0.00,0.00,3.457,89.464,-7.607,34.225,-3.17,-3.32,-2.97,3.03,0.68,0.56,0.939,0.935,-0.047,-0.107,0.340,0.339,
0.006,11110100,0,0,0,38,0,0.00,0.00,134.96,162.00,178.88,0.00,48.87,0.00,47.17,0.00,-1.43,0.00,136.00,68.00,239.00,129.00,0.00,94.00,113.01,161.36,201.01,97.94,9.33,8.75,145.68,189.29,202.60,95.79,6.11,8.41,576.84,611.87,0.00,0.00,3.452,89.464,-8.102,34.427,-3.17,-3.32,-2.97,3.03,0.68,0.56,0.938,0.933,-0.052,-0.112,0.342,0.341,
0.011,11110100,0,0,0,39,0,0.00,0.00,136.28,162.00,178.84,0.00,48.66,0.00,46.84,0.00,-4.75,0.00,159.00,63.00,239.00,129.00,0.00,94.00,113.50,161.45,201.86,98.38,8.91,7.91,146.25,189.90,203.05,96.15,6.35,7.99,584.53,620.98,0.00,0.00,3.460,89.464,-7.568,34.032,-3.16,-3.32,-2.97,3.03,0.69,0.56,0.940,0.935,-0.047,-0.107,0.338,0.337,
0.017,11111100,0,0,0,40,0,0.00,0.00,136.87,162.26,179.68,75.19,48.91,44.92,47.06,38.54,3.05,-25.15,158.00,30.00,239.00,123.00,0.00,0.00,113.87,162.33,202.28,99.23,8.86,6.84,146.80,190.20,203.62,98.03,6.50,8.99,592.63,628.88,0.00,0.00,3.473,89.464,-7.215,33.141,-3.16,-3.32,-2.98,3.03,0.69,0.56,0.943,0.938,-0.043,-0.104,0.330,0.329,
0.022,11111100,0,0,0,41,0,0.00,0.00,137.64,162.26,180.33,75.19,48.78,44.92,48.10,38.54,0.16,-25.15,152.00,30.00,239.00,123.00,0.00,0.00,114.01,162.33,203.05,99.23,9.33,6.84,147.28,190.20,204.14,98.03,6.08,8.99,593.43,627.69,0.00,0.00,3.471,89.464,-6.838,33.327,-3.15,-3.32,-2.97,3.03,0.69,0.56,0.942,0.938,-0.039,-0.100,0.332,0.331,
0.128,11111100,18,0,0,60,0,0.00,0.00,154.72,162.26,187.21,75.19,50.12,44.92,47.11,38.54,9.66,-25.15,148.00,30.00,224.00,123.00,0.00,0.00,121.22,162.33,206.14,99.23,8.22,6.84,155.06,190.20,207.30,98.03,8.40,8.99,600.84,632.88,0.00,0.00,3.436,89.464,-0.457,38.162,-3.15,-3.32,-2.97,3.03,0.70,0.56,0.927,0.926,0.025,-0.035,0.375,0.375,
0.144,11111100,2,0,0,63,0,0.00,0.00,154.72,179.80,187.21,78.56,50.12,46.75,47.11,41.68,9.66,-9.55,148.00,30.00,224.00,133.00,0.00,0.00,121.22,169.08,206.14,101.14,8.22,7.33,155.06,198.95,207.30,100.34,8.40,7.95,608.27,638.13,0.00,0.00,3.437,89.464,-0.432,38.215,-3.15,-3.31,-2.97,3.03,0.70,0.57,0.927,0.926,0.025,-0.035,0.375,0.376,
0.150,11111100,0,0,0,64,0,0.00,0.00,156.16,162.26,187.31,75.19,49.96,44.92,46.93,38.54,17.59,-25.15,148.00,30.00,223.00,123.00,0.00,0.00,121.75,162.33,205.76,99.23,9.03,6.84,155.73,190.20,207.52,98.03,8.64,8.99,616.83,643.66,0.00,0.00,3.432,89.464,0.154,38.629,-3.15,-3.31,-2.97,3.03,0.70,0.57,0.925,0.925,0.031,-0.029,0.379,0.379,
0.161,11111100,1,0,0,66,0,0.00,0.00,156.73,162.26,187.23,75.19,50.03,44.92,46.78,38.54,24.21,-25.15,149.00,30.00,224.00,123.00,0.00,0.00,121.89,162.33,205.95,99.23,9.10,6.84,155.89,190.20,207.66,98.03,9.51,8.99,625.12,649.75,0.00,0.00,3.433,89.464,0.430,38.663,-3.14,-3.30,-2.97,3.03,0.70,0.58,0.925,0.925,0.034,-0.026,0.379,0.380,
0.200,11111100,6,0,0,73,0,0.00,0.00,156.73,182.35,187.23,77.08,50.03,46.76,46.78,42.21,24.21,-4.38,149.00,29.00,224.00,132.00,0.00,0.00,121.89,170.25,205.95,100.36,9.10,7.87,155.89,199.98,207.66,99.72,9.51,7.74,633.07,657.07,0.00,0.00,3.434,89.464,0.462,38.703,-3.13,-3.29,-2.97,3.03,0.71,0.59,0.925,0.925,0.034,-0.026,0.379,0.380,
0.211,11111100,1,0,0,75,0,0.00,0.00,156.73,182.86,187.23,76.72,50.03,47.04,46.78,42.67,24.21,-1.96,149.00,29.00,224.00,132.00,0.00,0.00,121.89,170.34,205.95,100.21,9.10,7.54,155.89,200.23,207.66,99.65,9.51,7.54,641.86,653.06,0.00,0.00,3.676,85.976,1.579,29.094,-3.13,-3.29,-2.97,3.03,0.71,0.59,0.952,0.953,0.049,-0.016,0.303,0.304,
0.228,11111100,2,0,0,78,0,0.00,0.00,156.73,182.85,187.23,76.90,50.03,47.05,46.78,42.58,24.21,0.89,149.00,29.00,224.00,132.00,0.00,0.00,121.89,170.34,205.95,100.21,9.10,7.54,155.89,200.23,207.66,99.65,9.51,7.54,644.07,642.90,0.00,0.00,3.810,82.840,1.542,28.190,-3.13,-3.28,-2.97,3.04,0.71,0.60,0.951,0.952,0.050,-0.017,0.304,0.305,
0.233,11111100,0,0,0,79,0,0.00,0.00,158.70,182.85,186.75,76.90,50.38,47.05,46.28,42.58,25.80,0.89,148.00,29.00,223.00,132.00,0.00,0.00,122.72,170.34,205.48,100.21,9.09,7.54,156.73,200.23,207.15,99.65,6.98,7.54,647.04,633.08,0.00,0.00,3.970,79.294,2.164,27.261,-3.13,-3.28,-2.97,3.04,0.71,0.60,0.950,0.952,0.059,-0.010,0.306,0.307,
