ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-29 18:37:44:075
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11010000,0,0,0,130,1,0.00,0.00,140.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,1.00,163.00,66.00,0.00,0.00,97.07,0.00,183.98,0.00,7.23,0.00,109.00,227.00,183.00,86.00,2.00,2.00,695.45,272.81,0.00,0.00,0.000,0.000,0.000,0.000,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.000,0.000,0.000,0.000,0.000,0.000,
0.006,11010000,0,0,0,131,1,0.00,0.00,140.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,1.00,163.00,63.00,0.00,0.00,95.53,0.00,184.06,0.00,6.80,0.00,121.00,221.47,183.00,86.65,2.00,8.48,695.45,272.81,0.00,0.00,0.000,0.000,0.000,0.000,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.000,0.000,0.000,0.000,0.000,0.000,
0.011,01010100,0,0,0,132,1,0.00,0.00,140.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,1.00,163.00,63.00,0.00,0.00,82.00,212.00,218.00,87.00,2.00,2.00,0.00,221.71,0.00,86.70,0.00,8.30,695.45,272.81,0.00,0.00,0.000,0.000,0.000,0.000,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.000,0.000,0.000,0.000,0.000,0.000,
0.017,11010100,0,0,0,133,1,0.00,0.00,140.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,1.00,163.00,63.00,0.00,0.00,109.71,132.00,184.96,135.00,5.10,2.00,130.00,194.00,184.00,85.00,2.00,2.00,695.45,272.81,0.00,0.00,0.000,0.000,0.000,0.000,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.000,0.000,0.000,0.000,0.000,0.000,
0.022,11011100,0,0,0,134,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,163.00,113.00,0.00,0.00,118.00,185.50,183.00,119.59,2.00,7.51,161.00,197.04,194.00,122.76,2.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.161,11011100,24,0,0,159,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,162.00,113.00,0.00,0.00,73.00,185.50,203.00,119.59,2.00,7.51,95.60,197.04,184.60,122.76,8.35,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.167,11110100,0,0,0,160,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,63.00,0.00,0.00,121.85,196.46,205.15,86.59,12.61,7.49,132.59,222.00,202.84,87.00,6.86,6.87,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.178,11110100,1,0,0,162,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,63.00,0.00,0.00,121.85,201.00,205.15,86.00,12.61,2.00,132.59,214.00,202.84,88.00,6.86,2.00,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.194,11110000,2,0,0,165,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,64.00,0.00,0.00,121.85,0.00,205.15,0.00,12.61,0.00,132.59,222.05,202.84,87.52,6.86,10.54,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.211,10110000,2,0,0,168,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,65.00,0.00,0.00,121.85,0.00,205.15,0.00,12.61,0.00,132.59,0.00,202.84,0.00,6.86,0.00,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.222,11110000,1,0,0,170,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,65.00,0.00,0.00,121.85,0.00,205.15,0.00,12.61,0.00,132.59,200.00,202.84,86.00,6.86,2.00,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.272,11001100,8,0,0,179,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,163.00,113.00,0.00,0.00,0.00,185.50,0.00,119.59,0.00,7.51,165.00,197.04,194.00,122.76,2.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.289,11011100,2,0,0,2,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,164.00,113.00,0.00,0.00,95.19,185.50,186.24,119.59,13.06,7.51,144.00,197.04,225.00,122.76,2.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.300,11010000,1,0,0,10,1,0.00,0.00,140.00,209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.00,1.00,163.00,62.00,0.00,0.00,97.07,0.00,183.98,0.00,7.23,0.00,109.00,247.00,183.00,116.00,2.00,2.00,695.45,272.81,0.00,0.00,0.000,0.000,0.000,0.000,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.000,0.000,0.000,0.000,0.000,0.000,
0.317,01011100,2,0,0,7,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,138.00,43.00,164.00,113.00,0.00,0.00,102.00,185.50,184.00,119.59,2.00,7.51,0.00,197.04,0.00,122.76,0.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.389,11011100,12,0,0,20,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,162.00,113.00,0.00,0.00,93.50,185.50,183.00,119.59,5.00,7.51,115.07,197.04,183.48,122.76,9.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.428,11011100,6,0,0,27,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,163.00,113.00,0.00,0.00,93.61,185.50,185.00,119.59,7.98,7.51,115.00,197.04,184.00,122.76,2.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.472,11110100,7,0,0,35,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,66.00,0.00,0.00,121.85,190.00,205.15,88.00,12.61,2.00,132.59,212.00,202.84,89.00,6.86,2.00,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.489,11011100,2,0,0,38,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,137.00,43.00,165.00,113.00,0.00,0.00,92.85,185.50,188.43,119.59,9.52,7.51,107.40,197.04,188.50,122.76,10.71,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.533,01011100,7,0,0,46,1,0.00,0.00,140.00,209.36,0.00,68.98,0.00,3.83,0.00,3.27,0.00,40.53,142.00,43.00,168.00,113.00,0.00,0.00,91.00,185.50,189.00,119.59,4.92,7.51,0.00,197.04,0.00,122.76,0.00,14.68,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
0.544,11110100,1,0,0,48,1,0.00,0.00,139.75,209.00,170.66,0.00,3.96,0.00,2.96,0.00,16.76,0.00,141.00,1.00,214.00,67.00,0.00,0.00,121.85,132.55,205.15,128.61,12.61,15.02,132.59,186.00,202.84,90.00,6.86,2.00,695.45,272.81,0.00,0.00,0.278,1087.617,108.405,-134.220,-4.87,-4.79,-2.67,2.74,0.79,0.82,0.987,0.988,0.100,0.096,-0.122,-0.122,
