ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-01-22 21:10:30:271
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,96,0,0.00,0.00,128.96,219.43,212.40,128.94,46.06,49.60,37.93,40.74,26.65,15.81,173.00,76.00,239.00,205.00,0.00,0.00,153.55,206.15,155.33,163.44,32.48,7.39,186.52,241.18,175.41,161.84,16.23,9.10,629.95,607.37,0.00,0.00,3.987,70.999,-1.307,24.937,-3.32,-3.06,-2.74,2.69,0.57,0.76,0.950,0.949,0.018,-0.051,0.312,0.310,
0.006,11101100,0,0,0,97,0,0.00,0.00,128.93,219.53,212.39,129.06,46.10,49.62,37.95,40.73,26.14,15.67,174.00,76.00,239.00,205.00,0.00,0.00,0.00,206.21,0.00,163.50,0.00,7.60,161.00,241.27,164.00,161.84,2.00,8.77,629.84,607.68,0.00,0.00,3.971,71.270,-1.307,25.062,-3.32,-3.06,-2.74,2.69,0.57,0.76,0.950,0.949,0.018,-0.051,0.312,0.310,
0.011,11111100,0,0,0,98,0,0.00,0.00,128.72,219.44,211.92,128.98,45.89,49.60,38.98,41.27,26.15,15.62,172.00,76.00,239.00,205.00,0.00,0.00,153.78,206.10,156.14,163.52,32.62,7.58,185.69,241.22,175.02,161.85,18.70,9.23,629.61,607.36,0.00,0.00,3.956,71.644,-1.416,24.941,-3.32,-3.06,-2.74,2.69,0.57,0.76,0.951,0.950,0.017,-0.052,0.309,0.307,
0.017,11111100,0,0,0,99,0,0.00,0.00,128.82,219.30,212.34,129.00,45.86,50.15,38.10,40.32,25.41,15.59,172.00,75.00,239.00,188.00,0.00,0.00,139.00,206.28,154.00,163.39,2.00,7.47,153.47,241.16,155.44,161.93,33.61,8.81,629.45,607.59,0.00,0.00,3.949,71.696,-1.447,25.200,-3.32,-3.06,-2.74,2.69,0.57,0.76,0.950,0.949,0.016,-0.053,0.312,0.310,
0.022,11111100,0,0,0,100,0,0.00,0.00,128.67,219.64,212.04,129.05,46.25,49.91,38.57,40.49,26.11,14.19,172.00,84.00,239.00,205.00,0.00,0.00,151.11,206.19,154.74,163.45,22.34,7.49,162.00,241.18,164.00,161.74,2.00,9.34,629.30,607.32,0.00,0.00,3.927,72.152,-1.403,25.193,-3.32,-3.06,-2.74,2.69,0.57,0.76,0.951,0.950,0.017,-0.052,0.310,0.308,
0.028,11111100,0,0,0,101,0,0.00,0.00,128.77,219.32,211.68,128.54,46.07,50.17,39.33,41.29,26.10,15.29,174.00,84.00,239.00,204.00,0.00,0.00,151.00,206.19,154.00,163.45,2.00,7.49,162.00,241.20,161.00,161.74,2.00,9.41,629.18,606.89,0.00,0.00,3.925,72.284,-1.484,24.934,-3.32,-3.06,-2.74,2.69,0.57,0.77,0.952,0.951,0.016,-0.053,0.307,0.305,
0.033,11111100,0,0,0,102,0,0.00,0.00,128.79,219.52,212.30,128.90,45.87,49.67,38.33,40.15,25.74,14.83,173.00,84.00,239.00,204.00,0.00,0.00,152.96,206.21,154.70,163.50,34.22,7.60,186.30,241.27,175.23,161.78,17.01,9.20,629.06,606.82,0.00,0.00,3.912,72.411,-1.431,25.389,-3.32,-3.06,-2.74,2.69,0.57,0.77,0.950,0.949,0.016,-0.052,0.311,0.310,
0.039,11111100,0,0,0,103,0,0.00,0.00,128.74,219.41,212.23,128.95,45.90,49.62,38.03,40.83,25.67,14.69,173.00,76.00,239.00,205.00,0.00,0.00,162.00,206.17,162.00,163.50,2.00,7.75,225.57,241.20,217.52,161.74,9.04,9.41,628.86,606.72,0.00,0.00,3.909,72.457,-1.484,25.421,-3.32,-3.06,-2.74,2.69,0.57,0.77,0.950,0.949,0.016,-0.052,0.312,0.310,
0.044,11111100,0,0,0,104,0,0.00,0.00,128.82,219.46,211.90,129.12,45.44,49.70,39.08,40.88,24.91,14.61,173.00,76.00,239.00,205.00,0.00,0.00,157.73,206.26,156.90,163.35,30.97,7.56,187.00,241.41,181.00,161.87,2.00,9.20,628.82,606.96,0.00,0.00,3.910,72.443,-1.458,25.366,-3.32,-3.06,-2.74,2.69,0.57,0.77,0.950,0.950,0.016,-0.052,0.311,0.309,
0.050,11111100,0,0,0,105,0,0.00,0.00,128.64,219.54,212.03,128.80,45.76,49.65,38.95,41.64,26.36,14.81,173.00,83.00,239.00,205.00,0.00,0.00,153.29,206.28,155.35,163.39,15.21,7.47,171.00,241.29,166.00,161.92,2.00,9.00,628.78,606.58,0.00,0.00,3.901,72.647,-1.504,25.303,-3.32,-3.06,-2.74,2.69,0.57,0.77,0.951,0.950,0.015,-0.053,0.310,0.308,
