ETVision: 1.0.6.8,Units: centimeters,3Space: No,Start_Recording: 2024-03-27 19:09:25:624
start_of_record,status,overtime_count,mark_value,XDAT,CU_video_field_num,Gaze_LAOI,LAOI_horz_gaze_coord,LAOI_vert_gaze_coord,left_pupil_pos_horz,right_pupil_pos_horz,left_pupil_pos_vert,right_pupil_pos_vert,left_pupil_diam,right_pupil_diam,left_pupil_height,right_pupil_height,left_ellipse_angle,right_ellipse_angle,left_eyelid_upper_vert,right_eyelid_upper_vert,left_eyelid_lower_vert,right_eyelid_lower_vert,left_blink_confidence,right_blink_confidence,left_cr_pos_horz,right_cr_pos_horz,left_cr_pos_vert,right_cr_pos_vert,left_cr_diam,right_cr_diam,left_cr2_pos_horz,right_cr2_pos_horz,left_cr2_pos_vert,right_cr2_pos_vert,left_cr2_diam,right_cr2_diam,horz_gaze_coord,vert_gaze_coord,horz_gaze_offset,vert_gaze_offset,vergence_angle,verg_gaze_coord_x,verg_gaze_coord_y,verg_gaze_coord_z,left_eye_location_x,right_eye_location_x,left_eye_location_y,right_eye_location_y,left_eye_location_z,right_eye_location_z,left_gaze_dir_x,right_gaze_dir_x,left_gaze_dir_y,right_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_z,
0.000,11111100,0,0,0,158,1,0.00,0.00,162.04,224.08,172.76,130.91,3.35,3.37,3.03,3.35,47.46,-22.95,128.00,73.00,226.00,187.00,0.00,0.00,128.86,208.84,192.52,145.09,7.44,5.55,161.09,238.38,192.76,144.14,6.30,6.63,693.14,489.83,0.00,0.00,2.674,116.182,11.202,21.311,-3.40,-3.51,-3.02,2.68,1.14,1.09,0.979,0.984,0.117,0.070,0.165,0.166,
0.006,11111100,0,0,0,159,1,0.00,0.00,162.11,224.16,172.74,131.06,3.35,3.38,3.05,3.32,47.56,-13.22,128.00,73.00,226.00,186.00,0.00,0.00,128.83,208.80,192.50,145.00,7.75,5.42,161.09,238.38,192.76,144.14,6.30,6.63,693.30,489.93,0.00,0.00,2.666,116.515,11.317,21.533,-3.40,-3.51,-3.03,2.68,1.14,1.09,0.979,0.983,0.117,0.071,0.166,0.168,
0.011,11111100,0,0,0,160,1,0.00,0.00,162.08,224.17,172.78,131.14,3.35,3.39,3.05,3.31,48.46,-1.50,128.00,97.00,226.00,187.00,0.00,0.00,128.79,208.80,192.50,145.00,7.60,5.67,161.09,238.38,192.76,144.14,6.30,6.63,693.49,490.16,0.00,0.00,2.658,116.868,11.342,21.697,-3.40,-3.51,-3.03,2.68,1.14,1.09,0.979,0.983,0.117,0.071,0.167,0.168,
0.017,11111100,0,0,0,161,1,0.00,0.00,162.10,224.14,172.77,131.00,3.35,3.40,3.07,3.36,49.29,4.26,127.00,73.00,226.00,187.00,0.00,0.00,128.79,208.80,192.58,145.00,7.94,5.42,161.14,238.38,192.85,144.14,6.50,6.63,693.63,490.25,0.00,0.00,2.651,117.216,11.370,21.613,-3.40,-3.51,-3.03,2.68,1.14,1.09,0.979,0.983,0.117,0.071,0.166,0.167,
0.022,11111100,0,0,0,162,1,0.00,0.00,162.47,224.14,172.81,131.00,3.35,3.40,3.03,3.36,49.25,4.26,129.00,73.00,226.00,187.00,0.00,0.00,128.98,208.80,192.68,145.00,8.07,5.42,161.29,238.38,192.89,144.14,6.30,6.63,693.91,490.43,0.00,0.00,2.657,116.910,11.520,21.639,-3.40,-3.51,-3.03,2.68,1.14,1.09,0.979,0.983,0.118,0.072,0.167,0.168,
0.300,11111100,49,0,0,32,1,0.00,0.00,174.25,236.67,175.53,131.81,3.35,3.39,2.97,3.19,46.50,0.26,131.00,87.00,227.00,179.00,0.00,0.00,133.80,215.35,194.32,145.31,8.79,6.50,166.57,244.04,194.08,144.23,6.71,6.37,703.76,491.92,0.00,0.00,2.609,115.800,23.335,22.802,-3.40,-3.51,-3.03,2.68,1.14,1.09,0.961,0.970,0.213,0.168,0.175,0.177,
0.317,11111100,2,0,0,35,1,0.00,0.00,174.00,236.38,175.49,131.69,3.33,3.37,2.92,3.29,44.23,-6.71,132.00,88.00,227.00,187.00,0.00,0.00,133.66,215.02,194.31,145.42,8.78,6.30,166.49,243.89,194.09,144.20,6.88,6.33,713.29,493.31,0.00,0.00,2.629,115.040,22.911,22.460,-3.39,-3.51,-3.03,2.68,1.14,1.09,0.962,0.971,0.211,0.166,0.173,0.175,
0.328,11111100,1,0,0,37,1,0.00,0.00,174.03,236.18,175.47,131.42,3.31,3.38,2.91,3.32,46.40,-11.29,119.00,87.00,227.00,187.00,0.00,0.00,133.52,214.93,194.32,145.36,8.77,6.63,166.40,243.74,194.01,144.29,6.65,6.30,722.71,494.34,0.00,0.00,2.649,114.213,22.697,22.104,-3.39,-3.52,-3.03,2.68,1.14,1.09,0.962,0.971,0.211,0.165,0.172,0.173,
0.344,11111100,2,0,0,40,1,0.00,0.00,173.78,236.11,175.52,131.58,3.33,3.40,2.93,3.25,48.21,-14.57,119.00,99.00,228.00,187.00,0.00,0.00,133.43,215.02,194.32,145.42,8.72,6.30,166.32,243.54,194.00,144.21,6.39,5.53,732.01,495.36,0.00,0.00,2.658,113.882,22.476,22.131,-3.39,-3.52,-3.03,2.68,1.14,1.08,0.963,0.971,0.209,0.164,0.172,0.174,
0.361,11111100,2,0,0,43,1,0.00,0.00,173.57,235.96,175.36,131.60,3.34,3.40,2.92,3.37,49.70,-8.74,134.00,87.00,227.00,188.00,0.00,0.00,133.43,214.88,194.33,145.28,8.51,6.82,166.13,243.47,193.98,144.24,6.56,6.10,741.19,496.42,0.00,0.00,2.660,113.891,22.324,22.024,-3.39,-3.52,-3.03,2.68,1.14,1.08,0.963,0.971,0.208,0.163,0.171,0.173,
0.378,11111100,2,0,0,46,1,0.00,0.00,173.50,235.93,175.38,131.67,3.34,3.41,2.93,3.37,50.95,-7.79,134.00,87.00,227.00,188.00,0.00,0.00,133.31,214.90,194.22,145.30,8.54,6.56,166.13,243.43,193.98,144.14,6.56,5.86,750.20,497.51,0.00,0.00,2.656,114.049,22.323,22.171,-3.39,-3.52,-3.03,2.68,1.15,1.08,0.963,0.971,0.208,0.162,0.172,0.174,
0.394,11111100,2,0,0,49,1,0.00,0.00,173.38,235.93,175.39,131.67,3.34,3.41,2.92,3.37,51.96,-7.79,134.00,87.00,227.00,188.00,0.00,0.00,133.24,214.90,194.21,145.30,8.65,6.56,166.00,243.43,194.00,144.14,6.56,5.86,749.62,497.20,0.00,0.00,2.649,114.405,22.332,22.225,-3.39,-3.52,-3.03,2.68,1.15,1.08,0.963,0.971,0.207,0.162,0.172,0.174,
0.406,11111100,1,0,0,51,1,0.00,0.00,173.37,235.92,175.17,131.37,3.33,3.44,2.92,3.34,52.64,1.40,118.00,87.00,227.00,187.00,0.00,0.00,133.26,214.77,194.23,145.28,8.39,6.80,166.06,243.39,194.08,144.24,6.66,5.76,749.25,496.49,0.00,0.00,2.637,115.021,22.453,21.761,-3.39,-3.52,-3.03,2.68,1.15,1.08,0.964,0.972,0.207,0.162,0.168,0.170,
0.411,11111100,0,0,0,52,1,0.00,0.00,173.37,235.56,175.17,131.22,3.32,3.42,2.92,3.39,52.64,8.51,118.00,87.00,227.00,187.00,0.00,0.00,133.26,214.55,194.23,145.01,8.39,6.40,166.06,243.13,194.08,143.96,6.66,6.37,748.83,496.16,0.00,0.00,2.636,115.109,22.357,21.954,-3.39,-3.53,-3.03,2.68,1.15,1.08,0.964,0.972,0.206,0.161,0.169,0.171,
